transcript_name	Gene_name	RAL-486-Unchallenged
NM_168638	Pka-C3	3.264
NM_168640	brm	2.864
NM_168641	brm	2.817
NM_168644	th	5.562
NM_168645	th	5.501
NM_168646	Mbs	2.529
NM_168647	Mbs	2.638
NM_168648	Mbs	2.564
NM_168650	ClC-c	3.833
NM_168651	Taf4	2.693
NM_168655	l(3)72Dp	3.658
NM_168660	CG4753	6.623
NM_168661	CG4729	5.578
NM_168662	CG4729	5.623
NM_168663	CG4729	5.459
NM_168664	CG4877	1.226
NM_168668	CG42514	2.446
NM_168669	CG42514	2.419
NM_168670	CG43373	0.316
NM_168672	Mipp1	6.329
NM_168673	mbf1	4.737
NM_168674	nxf2	0.723
NM_168675	CG32163	2.525
NM_168677	CG32164	1.154
NM_168678	Baldspot	6.675
NM_168679	zetaCOP	5.439
NM_168680	zetaCOP	4.681
NM_168681	Lasp	3.447
NM_168683	CG9705	4.758
NM_168684	CG9706	3.710
NM_168687	CG9674	5.736
NM_168689	sina	1.645
NM_168692	CG32170	1.211
NM_168694	Lmpt	5.332
NM_168701	Nc73EF	5.550
NM_168702	Nc73EF	5.775
NM_168703	Nc73EF	5.531
NM_168705	Exn	3.306
NM_168706	Exn	3.319
NM_168709	CG6664	2.193
NM_168710	CG6664	2.153
NM_168711	CG6664	2.111
NM_168717	rogdi	3.730
NM_168720	CG6512	4.278
NM_168722	CG6512	4.209
NM_168723	CG6479	1.302
NM_168732	CG32174	2.411
NM_168733	CG32176	1.945
NM_168736	Nedd4	3.827
NM_168737	Nedd4	3.783
NM_168738	Nedd4	3.706
NM_168739	Eip74EF	0.960
NM_168740	Eip74EF	0.960
NM_168741	Eip74EF	0.651
NM_168742	Pep	5.098
NM_168743	Ndfip	4.112
NM_168748	CG42816	-0.674
NM_168753	CG5535	2.993
NM_168754	Tsp74F	2.301
NM_168755	Eip75B	1.837
NM_168756	Eip75B	1.794
NM_168757	Eip75B	2.293
NM_168762	CG32195	3.153
NM_168764	CG32196	2.170
NM_168771	GNBP2	1.638
NM_168772	GNBP2	1.688
NM_168773	GNBP2	1.538
NM_168774	CG32202	2.070
NM_168775	ftz-f1	2.016
NM_168778	Indy	5.530
NM_168779	Indy	5.432
NM_168781	CG3961	3.000
NM_168782	CG3961	3.095
NM_168785	Mkp3	1.508
NM_168787	fz2	2.740
NM_168788	nes	4.874
NM_168789	Bet1	4.138
NM_168799	CG32212	3.749
NM_168802	l(3)76BDr	3.286
NM_168803	Rcd7	0.424
NM_168806	CG8798	3.118
NM_168807	CG8765	2.143
NM_168815	HLH106	5.799
NM_168816	HLH106	5.758
NM_168819	CG15881	2.870
NM_168820	CG32221	2.889
NM_168821	Papss	2.624
NM_168822	Papss	2.616
NM_168823	Papss	2.573
NM_168824	Papss	2.501
NM_168825	CG7757	2.623
NM_168826	Su(z)12	1.699
NM_168829	CG7433	2.567
NM_168830	CG7668	3.834
NM_168831	CG6981	8.003
NM_168833	CG6933	-0.952
NM_168834	CG6933	-1.046
NM_168835	Su(var)3-3	0.282
NM_168836	CG17233	2.009
NM_168837	CG17233	1.966
NM_168841	CG32226	1.860
NM_168842	CG6597	2.855
NM_168844	Spn77Ba	3.321
NM_168845	eRF1	5.325
NM_168846	eRF1	5.346
NM_168847	eRF1	5.141
NM_168848	eRF1	5.321
NM_168850	CG5498	3.214
NM_168851	fbl	5.609
NM_168852	fbl	5.828
NM_168854	CG5274	1.781
NM_168856	Psn	3.960
NM_168859	CG5130	3.041
NM_168860	CG32425	1.631
NM_168861	CG32425	1.631
NM_168862	CG32425	1.532
NM_168863	CG32425	1.645
NM_168864	CG5059	6.010
NM_168865	CG5059	5.515
NM_168869	Pitslre	3.633
NM_168873	CG4365	5.467
NM_168874	CG4365	5.721
NM_168875	Pka-R1	3.943
NM_168876	Pka-R1	3.943
NM_168877	Pka-R1	4.069
NM_168879	skd	0.722
NM_168880	skd	0.812
NM_168881	siz	3.106
NM_168882	chb	2.519
NM_168883	chb	2.548
NM_168884	park	1.266
NM_168885	park	1.293
NM_168889	CG10512	2.963
NM_168890	CG10512	3.115
NM_168892	Eip78C	-1.168
NM_168893	CG9391	5.495
NM_168894	AcCoAS	6.742
NM_168895	CG12974	7.308
NM_168896	CG11309	6.034
NM_168902	CG6049	3.277
NM_168903	Aef1	2.171
NM_168904	Aef1	2.662
NM_168905	Syx7	4.976
NM_168906	Syx7	4.852
NM_168907	Hr78	3.453
NM_168908	Hr78	3.451
NM_168911	M6	3.879
NM_168912	Cdk12	2.986
NM_168913	CG7611	5.114
NM_168914	CG7611	5.204
NM_168915	CG7611	5.175
NM_168916	CG7611	5.250
NM_168917	CG7611	5.237
NM_168918	CG7611	5.108
NM_168919	CG7611	5.222
NM_168920	CG32442	2.656
NM_168921	CG32442	2.604
NM_168922	Mkrn1	3.132
NM_168924	Smc5	0.837
NM_168925	CG32441	4.711
NM_168926	CG32441	4.943
NM_168928	CG11307	1.592
NM_168929	ORMDL	5.430
NM_168930	CG32444	5.567
NM_168932	Atox1	5.310
NM_168934	CG11248	1.754
NM_168936	CG11247	2.034
NM_168937	Syn1	0.179
NM_168939	CG32448	2.797
NM_168940	Nopp140	3.222
NM_168941	Nopp140	3.283
NM_168942	P5CDh1	3.330
NM_168945	P5CDh1	3.264
NM_168946	mub	2.446
NM_168947	CG7139	3.029
NM_168949	Csp	5.607
NM_168950	Csp	5.480
NM_168952	Aats-ile	3.951
NM_168955	CG6838	4.374
NM_168956	CG32452	0.502
NM_168957	CG32452	0.599
NM_168960	CG11241	4.881
NM_168961	SPoCk	2.606
NM_168962	SPoCk	3.373
NM_168963	SPoCk	3.397
NM_168964	jim	2.402
NM_168970	Arf79F	7.640
NM_168971	Arf79F	7.483
NM_168972	Arf79F	7.461
NM_168973	Arf79F	7.486
NM_168974	CG11109	2.464
NM_168975	Chro	1.755
NM_168976	Chro	1.748
NM_168977	slif	4.755
NM_168978	slif	4.969
NM_168984	RpL10	10.362
NM_168985	CkIIalpha	5.050
NM_168986	CkIIalpha	5.074
NM_168987	CG32350	2.237
NM_168988	CG32230	7.565
NM_168989	CG32230	7.767
NM_168994	lost	5.861
NM_168996	Spargel	1.780
NM_168997	Spargel	1.791
NM_169001	CG31522	6.542
NM_169002	CG31522	6.483
NM_169003	CG31522	6.375
NM_169006	CG31523	6.709
NM_169007	CG31523	6.775
NM_169008	CG31523	6.602
NM_169012	CG9775	4.009
NM_169013	MED31	3.546
NM_169014	CG43427	3.385
NM_169015	CG43427	3.416
NM_169016	tacc	3.337
NM_169018	CG31530	2.286
NM_169021	CG1129	5.657
NM_169025	cno	1.763
NM_169026	cno	0.562
NM_169028	CG1116	2.240
NM_169029	CG2604	6.040
NM_169030	CG2604	5.996
NM_169033	CG12163	6.308
NM_169034	CG12163	4.019
NM_169036	Hph	5.463
NM_169037	Hph	6.037
NM_169038	l(3)82Fd	4.961
NM_169039	l(3)82Fd	4.944
NM_169045	l(3)82Fd	5.540
NM_169047	l(3)82Fd	4.472
NM_169049	Prosbeta7	5.909
NM_169050	Cerk	3.604
NM_169054	CG12162	3.150
NM_169055	Snr1	2.930
NM_169056	CG31550	2.866
NM_169057	CG31547	4.870
NM_169058	CG31547	4.863
NM_169060	Itp-r83A	2.145
NM_169061	Itp-r83A	2.157
NM_169063	Pi4KIIalpha	2.902
NM_169064	Pi4KIIalpha	2.501
NM_169067	CG12746	5.038
NM_169068	Rheb	5.826
NM_169069	Rheb	5.601
NM_169070	CRMP	2.018
NM_169072	CRMP	2.088
NM_169073	Vha26	8.772
NM_169074	exba	6.769
NM_169075	exba	6.921
NM_169076	exba	6.893
NM_169077	exba	6.810
NM_169078	exba	7.014
NM_169079	exba	6.975
NM_169080	Rga	3.840
NM_169081	Spec2	1.811
NM_169083	CG31549	3.971
NM_169085	CG31548	4.592
NM_169086	MTA1-like	2.915
NM_169088	sec23	5.171
NM_169089	sec23	5.127
NM_169091	CG1109	2.426
NM_169092	CG1109	2.362
NM_169093	Xe7	3.806
NM_169094	plx	0.811
NM_169095	plx	0.836
NM_169098	sec8	2.800
NM_169099	CG2082	1.868
NM_169103	jagn	4.318
NM_169106	CG2051	2.680
NM_169112	dgrn	1.613
NM_169113	CG1213	8.159
NM_169114	CG1213	7.965
NM_169115	CG2017	2.865
NM_169116	CG2017	2.978
NM_169117	CG2017	3.042
NM_169118	Rm62	6.907
NM_169119	Rm62	6.678
NM_169120	Rm62	6.820
NM_169121	Rm62	6.675
NM_169122	Rm62	6.710
NM_169136	Pak	4.067
NM_169137	Pak	4.236
NM_169138	CG42724	2.784
NM_169139	CG10277	4.308
NM_169140	CG10277	4.268
NM_169141	CG1021	3.279
NM_169142	gpp	1.043
NM_169143	gpp	1.111
NM_169144	gpp	1.423
NM_169145	CG15186	1.193
NM_169152	CG31286	3.508
NM_169166	CG1943	6.000
NM_169167	CG1943	6.008
NM_169169	CG1091	3.738
NM_169170	Alh	1.578
NM_169171	Alh	1.596
NM_169172	Alh	1.909
NM_169173	Mlp84B	5.345
NM_169177	sas	0.861
NM_169187	alpha-Est9	3.023
NM_169191	Nlg1	-0.511
NM_169192	Sp7	0.365
NM_169193	Sp7	0.686
NM_169194	CG31472	5.523
NM_169195	CG31472	5.529
NM_169196	CG31473	0.593
NM_169200	wtrw	0.867
NM_169201	wtrw	0.833
NM_169202	dsx	0.273
NM_169203	dsx	0.763
NM_169205	CG2747	2.788
NM_169207	DNApol-iota	1.376
NM_169209	CG9636	0.900
NM_169215	CG31463	4.141
NM_169217	DppIII	4.763
NM_169218	DppIII	4.878
NM_169220	stck	5.482
NM_169221	stck	5.447
NM_169224	CG31454	-0.208
NM_169225	CG31259	3.744
NM_169226	mRpS18A	3.530
NM_169231	CG8036	7.727
NM_169232	CG8036	7.506
NM_169235	CG8112	4.528
NM_169239	CG9801	1.005
NM_169245	pyd	2.381
NM_169246	pyd	2.663
NM_169249	CG31100	0.149
NM_169250	CG11980	4.360
NM_169251	CG11980	4.360
NM_169252	CG11984	3.936
NM_169253	CG11984	3.904
NM_169254	tgo	1.980
NM_169255	neur	2.786
NM_169256	neur	2.789
NM_169257	neur	2.817
NM_169258	pum	-0.535
NM_169259	pum	-0.534
NM_169260	pum	0.814
NM_169261	D1	4.131
NM_169262	D1	4.106
NM_169264	Aats-trp	2.720
NM_169265	CG8866	2.634
NM_169266	CG8121	1.217
NM_169267	CG8121	1.404
NM_169272	CG18473	3.158
NM_169273	CG8129	1.771
NM_169274	Fps85D	3.657
NM_169275	Fps85D	3.616
NM_169276	Fps85D	3.376
NM_169277	RpL34b	9.126
NM_169278	CG9356	2.338
NM_169280	ps	3.851
NM_169281	ps	4.004
NM_169283	ps	3.677
NM_169284	ps	4.159
NM_169285	ps	4.199
NM_169291	mura	1.757
NM_169292	mura	1.560
NM_169293	MBD-like	1.203
NM_169294	CG9399	4.967
NM_169295	Kap-alpha3	6.136
NM_169296	Kap-alpha3	5.818
NM_169298	SpdS	2.079
NM_169299	Scm	1.746
NM_169307	PpD3	4.202
NM_169310	MED6	1.429
NM_169323	Npc2e	6.378
NM_169324	Fmr1	2.873
NM_169325	Fmr1	3.139
NM_169326	Fmr1	2.884
NM_169327	Fmr1	2.769
NM_169329	tws	3.800
NM_169330	tws	4.494
NM_169331	tws	4.549
NM_169332	Syn	-1.284
NM_169333	Syn	-1.284
NM_169334	Syn	-1.284
NM_169336	Timp	2.921
NM_169337	CG43143	2.337
NM_169338	sle	0.239
NM_169339	sle	0.223
NM_169350	pug	3.284
NM_169351	pug	3.340
NM_169353	CG31467	-0.689
NM_169354	CG31278	1.982
NM_169355	CG31373	2.789
NM_169357	MED7	2.271
NM_169358	Cap-H2	0.998
NM_169359	Cap-H2	0.997
NM_169360	fau	5.494
NM_169361	fau	6.644
NM_169362	fau	5.880
NM_169364	Rbp1	3.934
NM_169368	SelR	4.260
NM_169369	SelR	4.125
NM_169370	SelR	4.401
NM_169371	SelR	2.615
NM_169372	Tpc1	2.190
NM_169373	Adk3	4.256
NM_169376	RpS25	10.362
NM_169377	RpL3	8.793
NM_169380	RpL3	9.481
NM_169381	CG17184	2.360
NM_169382	CG31441	0.824
NM_169383	CG17734	5.212
NM_169386	pros	-1.113
NM_169389	CG5270	1.750
NM_169390	sals	2.221
NM_169391	sals	2.117
NM_169392	PGRP-LB	5.414
NM_169393	PGRP-LB	4.896
NM_169394	CG17230	0.171
NM_169402	wkd	3.445
NM_169403	CG6791	1.407
NM_169404	Jupiter	3.524
NM_169405	Jupiter	3.423
NM_169406	Jupiter	3.401
NM_169407	Jupiter	3.199
NM_169408	Jupiter	3.023
NM_169409	Jupiter	2.698
NM_169411	CG6808	0.338
NM_169414	Csk	3.058
NM_169415	Csk	3.130
NM_169416	Csk	3.050
NM_169418	Csk	2.843
NM_169419	CG18476	0.128
NM_169420	Taf12	3.103
NM_169421	Taf12	3.123
NM_169422	CG6923	1.783
NM_169423	Lk6	6.174
NM_169430	Sbf	1.124
NM_169431	ClC-a	3.052
NM_169432	ClC-a	2.905
NM_169434	glo	5.168
NM_169435	glo	5.205
NM_169436	CoVa	7.947
NM_169437	CG6950	4.572
NM_169438	CG6950	4.770
NM_169439	CG31368	1.185
NM_169440	Cad87A	-0.602
NM_169442	CG12213	2.478
NM_169444	mfas	4.706
NM_169446	KLHL18	1.597
NM_169450	CG14741	0.829
NM_169460	CG10038	3.038
NM_169461	MBD-R2	2.482
NM_169464	CG10097	2.488
NM_169465	desat1	7.455
NM_169466	desat1	7.512
NM_169467	desat1	7.493
NM_169468	desat1	7.470
NM_169475	Vha55	8.485
NM_169477	CG31347	0.371
NM_169478	Past1	5.390
NM_169479	Men	6.093
NM_169482	granny-smith	4.330
NM_169485	CG7381	5.702
NM_169486	CG7381	5.613
NM_169488	CG17327	4.335
NM_169489	CG7518	1.675
NM_169490	CtBP	4.349
NM_169491	CtBP	2.999
NM_169492	CtBP	3.152
NM_169493	CG12360	3.019
NM_169498	Ravus	2.394
NM_169499	CG8449	1.833
NM_169502	CG8774	6.347
NM_169503	CG32473	7.403
NM_169504	CG32473	6.958
NM_169510	Dic1	4.986
NM_169511	CG9813	-0.294
NM_169512	CG9813	-0.315
NM_169513	CG9813	-0.353
NM_169514	CG9813	-0.451
NM_169515	CG9813	-0.298
NM_169516	CG9813	-0.317
NM_169518	mRpS21	4.408
NM_169519	Droj2	6.204
NM_169520	Droj2	6.362
NM_169521	Droj2	6.323
NM_169522	Droj2	6.389
NM_169525	Act87E	5.264
NM_169528	sqd	4.566
NM_169529	sqd	5.127
NM_169532	rin	4.675
NM_169541	lkb1	2.661
NM_169542	lkb1	2.672
NM_169543	lkb1	2.706
NM_169544	lkb1	2.586
NM_169545	lkb1	2.713
NM_169546	lkb1	2.666
NM_169547	lkb1	2.673
NM_169548	flfl	3.649
NM_169550	f-cup	2.868
NM_169551	CG31469	3.230
NM_169557	Dip-B	6.556
NM_169558	Dip-B	6.483
NM_169559	CG31495	1.252
NM_169562	Ipp	3.575
NM_169564	rdx	3.260
NM_169565	rdx	3.595
NM_169566	rdx	4.030
NM_169568	Npc2b	4.699
NM_169572	CG12207	5.472
NM_169573	CG12207	5.290
NM_169574	su(Hw)	2.736
NM_169575	RpII15	3.742
NM_169577	pr-set7	0.691
NM_169578	pr-set7	0.722
NM_169579	CG3321	6.585
NM_169580	NK7.1	1.654
NM_169581	CG31320	-0.952
NM_169583	cv-c	2.558
NM_169586	CG31313	3.792
NM_169587	CG7987	2.687
NM_169588	stumps	1.633
NM_169589	stumps	1.870
NM_169591	put	3.409
NM_169592	His4r	8.503
NM_169593	His4r	8.314
NM_169595	CG3508	1.850
NM_169599	CG7530	2.446
NM_169600	CG7530	2.335
NM_169601	eff	6.660
NM_169602	smp-30	8.263
NM_169605	CG3631	1.388
NM_169607	CG3731	7.023
NM_169609	CG42788	0.060
NM_169610	CG6904	4.221
NM_169611	CG6904	4.275
NM_169612	Mf	7.013
NM_169613	Mf	7.024
NM_169614	Mf	7.035
NM_169615	Mf	7.403
NM_169620	CG42542	3.684
NM_169622	Rpb7	2.933
NM_169623	Art3	2.483
NM_169624	mRpS10	3.288
NM_169625	Hsc70-4	9.071
NM_169626	Hsc70-4	9.108
NM_169627	Hsc70-4	9.063
NM_169629	Su(var)3-9	5.513
NM_169630	Su(var)3-9	5.425
NM_169631	Oscp	6.907
NM_169632	Cp190	3.198
NM_169633	Tm1	6.587
NM_169634	Tm1	6.903
NM_169635	Tm1	5.862
NM_169636	Tm1	6.856
NM_169637	Tm1	5.930
NM_169638	Tm1	5.916
NM_169639	Tm1	4.012
NM_169640	Tm1	4.254
NM_169641	Tm1	4.262
NM_169644	Tm2	6.563
NM_169645	Tm2	6.243
NM_169646	CG6236	3.504
NM_169647	Surf4	5.651
NM_169648	CG42726	0.192
NM_169649	CG5044	4.902
NM_169650	Trax	3.407
NM_169651	CG34404	0.496
NM_169656	CG6125	1.340
NM_169657	Atx2	2.338
NM_169658	Atx2	2.518
NM_169659	CG14869	0.962
NM_169663	CG14872	8.467
NM_169666	CG31446	6.665
NM_169670	c(3)G	0.342
NM_169671	c(3)G	0.332
NM_169672	wah	2.161
NM_169673	wah	1.993
NM_169675	Arpc3A	3.788
NM_169678	glob1	6.096
NM_169679	glob1	6.414
NM_169680	glob1	6.111
NM_169684	Sap47	3.009
NM_169685	Sap47	2.957
NM_169686	Sap47	2.981
NM_169687	Sap47	2.962
NM_169688	Sap47	2.791
NM_169689	Sap47	2.941
NM_169690	Sap47	2.638
NM_169692	CG32856	2.274
NM_169693	Hel89B	2.059
NM_169694	srp	0.636
NM_169696	srp	0.616
NM_169698	msps	2.243
NM_169700	Mhcl	2.079
NM_169701	Mhcl	2.155
NM_169703	Mhcl	2.603
NM_169705	Akt1	3.305
NM_169706	Akt1	3.314
NM_169707	Akt1	3.306
NM_169709	tara	1.241
NM_169711	gish	3.982
NM_169712	gish	4.015
NM_169713	gish	4.060
NM_169714	CG14879	4.091
NM_169715	CG17931	5.357
NM_169718	CG14881	1.129
NM_169719	Pak3	4.359
NM_169721	Dhfr	3.536
NM_169724	Fas1	2.036
NM_169725	Fas1	2.065
NM_169726	Fas1	2.102
NM_169727	Cctgamma	5.056
NM_169733	abd-A	-0.461
NM_169740	Dad	2.827
NM_169742	ns1	3.717
NM_169744	Keap1	1.788
NM_169745	kuk	1.380
NM_169746	cher	2.049
NM_169747	cher	1.942
NM_169751	CG31267	6.660
NM_169756	CREG	5.637
NM_169757	CREG	5.444
NM_169758	Sur-8	3.258
NM_169762	CG5840	4.998
NM_169768	alt	4.362
NM_169769	alt	4.398
NM_169770	alt	4.373
NM_169771	alt	4.405
NM_169773	CG31360	2.290
NM_169774	CG31249	2.425
NM_169775	osa	1.853
NM_169777	Fsh	1.922
NM_169781	cpo	-0.664
NM_169782	cpo	-0.090
NM_169783	cpo	0.397
NM_169784	htl	2.036
NM_169785	htl	2.072
NM_169787	PP2A-B'	4.429
NM_169788	PP2A-B'	4.346
NM_169789	PP2A-B'	3.227
NM_169790	PP2A-B'	3.299
NM_169794	Ssdp	2.370
NM_169795	Ssdp	1.785
NM_169796	14-3-3epsilon	7.560
NM_169797	14-3-3epsilon	7.037
NM_169798	14-3-3epsilon	7.038
NM_169799	14-3-3epsilon	7.534
NM_169801	tatl	2.587
NM_169802	l(3)05822	2.671
NM_169803	PKD	1.924
NM_169804	PKD	1.899
NM_169805	PKD	1.887
NM_169810	Vha100-2	6.929
NM_169811	koko	1.216
NM_169812	koko	1.065
NM_169813	koko	1.149
NM_169814	koko	1.218
NM_169815	CG31122	1.103
NM_169816	fru	-1.158
NM_169817	fru	-1.671
NM_169818	fru	-1.976
NM_169819	fru	-0.452
NM_169820	fru	-0.990
NM_169821	fru	-1.377
NM_169822	fru	1.028
NM_169823	fray	3.497
NM_169826	CG31224	1.654
NM_169828	CG31229	3.233
NM_169829	CG7702	4.667
NM_169831	CG7705	2.399
NM_169833	Mekk1	3.265
NM_169834	CG7720	3.643
NM_169838	endoA	2.733
NM_169839	Xrp1	7.704
NM_169840	Xrp1	7.680
NM_169841	Xrp1	7.852
NM_169844	CG42613	-1.176
NM_169845	gukh	2.136
NM_169846	gukh	1.556
NM_169847	ATPsyn-d	7.227
NM_169848	Ppcs	1.544
NM_169849	CG11779	3.180
NM_169850	CG42359	3.878
NM_169852	cry	5.146
NM_169854	Ino80	0.672
NM_169858	CG5316	2.356
NM_169859	CG5316	2.260
NM_169864	CG6231	1.092
NM_169865	CG6231	1.017
NM_169866	CG6231	1.078
NM_169867	CG16718	1.368
NM_169872	Naam	0.753
NM_169874	bnl	0.937
NM_169877	CG4662	1.330
NM_169878	CG4572	5.957
NM_169879	CG4572	5.995
NM_169880	CG4538	4.478
NM_169887	CG4390	5.034
NM_169892	CG42668	3.856
NM_169893	CG42668	3.744
NM_169894	CG42668	3.869
NM_169899	Stat92E	5.019
NM_169900	Stat92E	5.179
NM_169901	att-ORFA	3.587
NM_169902	CG5191	2.809
NM_169903	CG5191	2.831
NM_169904	CG5191	2.841
NM_169905	CG5191	2.776
NM_169906	TFAM	3.718
NM_169907	H	0.531
NM_169908	H	0.538
NM_169909	H	0.572
NM_169910	Pi3K92E	2.625
NM_169923	CG31195	1.452
NM_169924	Takl1	5.538
NM_169925	CG17838	-0.925
NM_169926	CG17838	-0.334
NM_169927	CG17838	0.573
NM_169928	CG17838	0.500
NM_169929	CG17838	-0.744
NM_169932	CG31223	1.468
NM_169933	RpS30	10.022
NM_169935	CG31191	0.818
NM_169936	Atpalpha	6.442
NM_169937	Atpalpha	6.147
NM_169938	Atpalpha	6.095
NM_169939	Atpalpha	6.032
NM_169940	Calx	4.027
NM_169941	Calx	4.105
NM_169944	Mvl	4.838
NM_169945	CG10825	0.495
NM_169946	SNF4Agamma	4.561
NM_169947	SNF4Agamma	4.396
NM_169948	SNF4Agamma	4.686
NM_169949	SNF4Agamma	4.636
NM_169950	SNF4Agamma	4.768
NM_169953	Rab1	6.275
NM_169954	CG3301	7.929
NM_169958	bap	0.877
NM_169961	E2f	3.654
NM_169962	E2f	3.199
NM_169963	CG31176	0.777
NM_169964	CG31343	8.758
NM_169965	CG31233	8.350
NM_169966	CG31198	9.821
NM_169967	CG42335	3.258
NM_169968	GABA-B-R2	-1.127
NM_169969	tsl	1.777
NM_169970	CASK	2.366
NM_169971	CASK	2.295
NM_169977	CG31431	4.546
NM_169990	ND42	5.628
NM_169991	pit	3.471
NM_169992	how	2.120
NM_169996	CG42390	3.687
NM_169999	CG7084	3.282
NM_170000	sar1	6.554
NM_170001	sar1	6.235
NM_170003	CG5382	4.043
NM_170004	PyK	7.042
NM_170005	CG43343	-0.632
NM_170006	CG43343	-0.609
NM_170009	lqfR	4.562
NM_170011	lqfR	3.181
NM_170013	CG34376	3.588
NM_170015	AP-50	3.202
NM_170016	T-cp1	5.627
NM_170019	CG5315	6.045
NM_170020	CG5315	5.984
NM_170022	bond	5.033
NM_170023	bond	5.149
NM_170027	CG31158	1.588
NM_170028	EF-G2	0.524
NM_170030	loco	2.461
NM_170031	loco	3.010
NM_170032	loco	2.946
NM_170033	loco	3.254
NM_170034	Gclm	6.037
NM_170037	wge	2.095
NM_170038	wge	1.805
NM_170043	Nha2	4.698
NM_170048	CG6726	3.981
NM_170049	cenB1A	2.520
NM_170050	CG31365	1.592
NM_170051	CG31457	0.608
NM_170053	cnc	4.386
NM_170054	cnc	4.629
NM_170055	cnc	4.965
NM_170056	cnc	4.927
NM_170057	cnc	4.935
NM_170058	cnc	4.734
NM_170059	cnc	4.820
NM_170061	EloA	1.920
NM_170070	pnt	2.072
NM_170076	Irk2	5.763
NM_170077	CG10175	-0.180
NM_170078	CG10175	-0.444
NM_170079	CG31145	2.760
NM_170081	CG10254	1.328
NM_170086	CG10365	3.572
NM_170087	CG10365	3.427
NM_170088	Rpn9	4.944
NM_170089	Hmgcr	2.559
NM_170090	Plip	2.857
NM_170091	CG10217	1.841
NM_170092	Lsd-1	4.373
NM_170093	Lsd-1	4.282
NM_170094	sba	1.654
NM_170097	CG31142	3.422
NM_170101	Gdh	6.235
NM_170103	Aats-glupro	3.586
NM_170106	CG5902	3.950
NM_170107	LSm3	3.631
NM_170108	KrT95D	2.096
NM_170109	KrT95D	2.163
NM_170110	KrT95D	2.084
NM_170111	Miro	3.679
NM_170114	Miro	3.656
NM_170115	spas	2.228
NM_170116	Rox8	4.032
NM_170117	Rox8	4.000
NM_170118	Rox8	3.926
NM_170119	Rox8	3.979
NM_170120	CG5991	2.427
NM_170121	CG5991	2.478
NM_170125	Slimp	1.750
NM_170126	Mpk2	4.164
NM_170128	twin	2.760
NM_170129	twin	2.759
NM_170130	twin	2.324
NM_170131	twin	2.754
NM_170132	twin	2.486
NM_170138	jar	5.166
NM_170139	BRWD3	1.953
NM_170140	CG5746	2.655
NM_170141	CG6454	3.747
NM_170148	ana1	-1.425
NM_170150	CG13624	2.358
NM_170151	CG13624	1.806
NM_170152	CG13624	2.423
NM_170155	Wsck	-0.032
NM_170157	atl	4.496
NM_170158	CG5794	1.074
NM_170160	ash2	3.856
NM_170162	CG31126	3.270
NM_170164	slo	2.153
NM_170169	Saf-B	3.962
NM_170171	CG31357	3.283
NM_170173	HdacX	1.931
NM_170177	CG3744	1.561
NM_170178	CG31381	0.727
NM_170179	CG31121	0.016
NM_170180	CG31121	-0.024
NM_170181	CG31120	2.874
NM_170184	ssh	2.699
NM_170185	Nmnat	2.130
NM_170188	CG6422	3.078
NM_170190	5PtaseI	0.944
NM_170192	CG11790	3.793
NM_170193	CG11791	4.318
NM_170194	CG31109	1.681
NM_170197	veli	2.502
NM_170198	CG11839	1.552
NM_170202	CG31108	1.634
NM_170203	CG31510	1.112
NM_170204	vig2	6.209
NM_170205	vig2	6.220
NM_170206	vig2	6.135
NM_170207	CG31106	1.763
NM_170210	CG11892	3.439
NM_170211	CG31104	6.779
NM_170212	CG31098	5.460
NM_170213	CG31102	3.878
NM_170214	CG31097	-0.491
NM_170215	CG31288	5.927
NM_170216	CG31370	3.740
NM_170217	CG31436	1.508
NM_170218	CG10550	5.187
NM_170219	CG10550	4.983
NM_170221	CG31087	6.020
NM_170228	XNP	2.404
NM_170231	CG4673	3.974
NM_170233	jigr1	1.867
NM_170234	jigr1	1.918
NM_170235	jigr1	1.995
NM_170237	CLS	3.082
NM_170238	CLS	3.261
NM_170239	LpR2	3.990
NM_170240	LpR1	4.120
NM_170242	CG31380	-0.171
NM_170244	CG17370	1.419
NM_170245	CG17370	1.577
NM_170246	Lnk	2.649
NM_170247	Lnk	2.514
NM_170248	CG31091	2.639
NM_170249	CG31089	2.775
NM_170252	Nf1	-0.333
NM_170253	Nf1	-0.536
NM_170254	gro	2.836
NM_170255	gro	2.889
NM_170256	gro	2.890
NM_170257	RpL34a	6.891
NM_170259	CG31324	0.297
NM_170260	CG31086	8.266
NM_170261	Ald	7.460
NM_170262	Ald	7.163
NM_170263	Ald	7.767
NM_170264	Ald	7.544
NM_170266	Ald	7.199
NM_170273	CG5455	3.857
NM_170275	scrib	4.051
NM_170276	scrib	4.191
NM_170277	scrib	3.980
NM_170284	CG5484	4.045
NM_170285	CG5484	4.109
NM_170287	Tl	0.266
NM_170288	Lerp	6.696
NM_170289	Lerp	6.694
NM_170290	Lerp	6.656
NM_170292	ball	0.712
NM_170293	Rb97D	2.150
NM_170296	CG6330	2.091
NM_170297	Tsp97E	0.289
NM_170300	CG14253	2.846
NM_170301	CG14253	2.766
NM_170302	CG14253	2.654
NM_170303	CG14253	2.785
NM_170304	CG31075	4.899
NM_170305	CG31076	1.927
NM_170306	CG31077	5.923
NM_170309	spz	1.107
NM_170312	spz	1.024
NM_170313	spz	1.108
NM_170315	spz	1.071
NM_170316	spz	1.010
NM_170317	CG5815	1.801
NM_170318	grass	1.839
