transcript_name	Gene_name	RAL-229-Challenged
NM_167916	dlt	-0.111
NM_167917	Patj	2.499
NM_167920	GV1	3.035
NM_167921	CG12024	1.408
NM_167922	dre4	3.339
NM_167923	CG13937	0.936
NM_167924	CG13937	1.091
NM_167927	mu2	-0.375
NM_167928	CG1140	4.107
NM_167938	CG9018	3.468
NM_167941	CG1275	4.342
NM_167942	CG1275	4.230
NM_167944	CG32302	3.940
NM_167948	CG42669	4.376
NM_167949	CG42669	4.411
NM_167950	CG1146	4.959
NM_167951	CG1146	5.055
NM_167952	CG16758	1.954
NM_167955	RpL8	8.495
NM_167956	dos	1.588
NM_167958	MEP-1	3.750
NM_167959	MEP-1	3.744
NM_167960	MEP-1	3.781
NM_167961	MEP-1	3.817
NM_167962	MEP-1	3.820
NM_167963	CG42304	1.730
NM_167965	Mrtf	2.064
NM_167966	pgant6	3.748
NM_167971	Jafrac2	4.408
NM_167972	CG32485	5.556
NM_167973	CG1271	3.140
NM_167974	CG1271	3.073
NM_167975	CG11486	3.806
NM_167976	CG11486	3.164
NM_167977	CG11486	3.131
NM_167978	CG11486	3.775
NM_167979	CG11486	3.869
NM_167980	CG11486	3.263
NM_167982	CG11486	3.983
NM_167983	CG11486	3.972
NM_167984	CG11486	4.075
NM_167986	prominin-like	1.806
NM_167987	prominin-like	1.874
NM_167988	CG11537	4.228
NM_167989	CG11537	4.304
NM_167990	BtbVII	3.244
NM_167991	pfk	3.521
NM_167992	CG32280	4.728
NM_167993	CG32280	4.661
NM_167994	CG32280	4.330
NM_167995	CG32281	2.054
NM_167996	CG32278	2.501
NM_167997	CG32284	3.403
NM_167998	CG32276	6.759
NM_167999	CG32276	6.996
NM_168004	RpL28	7.837
NM_168005	RpL28	8.287
NM_168006	RpL28	7.915
NM_168007	CG11505	-1.079
NM_168008	CG17746	4.910
NM_168011	CG14968	5.195
NM_168012	CG14968	5.203
NM_168013	CG14968	5.101
NM_168014	CG14968	5.069
NM_168015	ZnT63C	4.203
NM_168016	ZnT63C	4.376
NM_168017	ZnT63C	4.224
NM_168018	ZnT63C	4.522
NM_168020	dro3	6.933
NM_168022	CG12016	2.737
NM_168023	CG11526	2.667
NM_168024	PHGPx	6.376
NM_168025	PHGPx	6.398
NM_168026	PHGPx	6.852
NM_168029	YT521-B	3.134
NM_168030	CG12010	1.166
NM_168031	sty	4.069
NM_168032	CG32267	4.658
NM_168033	Eip63E	4.309
NM_168034	Eip63E	4.246
NM_168035	Eip63E	4.135
NM_168036	Eip63E	4.148
NM_168037	CG32264	3.127
NM_168038	CG32264	3.364
NM_168039	CG32264	2.604
NM_168043	Ubi-p63E	2.653
NM_168044	mge	4.648
NM_168046	CG11594	3.150
NM_168047	CG11594	3.465
NM_168057	CG14995	2.718
NM_168058	CG14995	2.665
NM_168059	CG14995	2.507
NM_168060	Fit1	4.760
NM_168061	ens	4.667
NM_168062	ens	4.511
NM_168063	ens	4.557
NM_168064	ens	4.609
NM_168069	ImpL2	3.755
NM_168070	ImpL2	3.659
NM_168071	CG14997	4.341
NM_168072	ago	2.814
NM_168073	ago	2.801
NM_168075	Hexo1	5.224
NM_168076	Hexo1	5.260
NM_168077	Hexo1	5.337
NM_168081	CG32250	4.162
NM_168083	DOR	4.147
NM_168084	DOR	4.041
NM_168085	DOR	4.220
NM_168093	CG11353	2.414
NM_168094	CG32243	1.911
NM_168102	Gef64C	-1.475
NM_168103	Dhc64C	2.901
NM_168110	CG10671	3.439
NM_168111	shep	3.731
NM_168112	shep	4.109
NM_168113	shep	3.005
NM_168114	shep	4.079
NM_168115	lama	6.198
NM_168116	lama	6.164
NM_168117	Uev1A	5.872
NM_168123	Msr-110	6.497
NM_168124	Msr-110	6.477
NM_168128	DnaJ-1	4.018
NM_168129	Ubp64E	3.988
NM_168132	scny	3.181
NM_168133	scny	3.228
NM_168134	scny	3.277
NM_168135	scny	3.344
NM_168136	vito	2.419
NM_168144	CG32409	2.945
NM_168145	QC	3.092
NM_168147	CG32407	5.629
NM_168151	Bj1	3.333
NM_168152	Bj1	3.352
NM_168154	loj	3.724
NM_168155	loj	3.828
NM_168160	Trn	2.156
NM_168161	Trn	2.159
NM_168162	Best2	1.887
NM_168169	CG18769	4.611
NM_168170	CG18769	5.131
NM_168171	CG32397	0.460
NM_168172	CG8368	3.009
NM_168174	CG8398	4.291
NM_168176	SP1173	1.299
NM_168177	SP1173	0.938
NM_168178	SP1173	0.903
NM_168179	dikar	0.230
NM_168182	CG10077	2.976
NM_168192	Dbi	9.771
NM_168193	corn	2.814
NM_168201	eco	1.964
NM_168202	lark	4.934
NM_168203	lark	4.800
NM_168204	lark	4.775
NM_168205	lark	4.588
NM_168207	pst	10.004
NM_168209	pst	10.012
NM_168210	Sh3beta	6.161
NM_168211	akirin	3.845
NM_168212	SMSr	3.496
NM_168213	CG32379	2.877
NM_168217	CG7546	4.394
NM_168219	lqf	5.476
NM_168220	lqf	5.517
NM_168221	lqf	5.628
NM_168227	Ank2	-1.503
NM_168232	CG32369	4.124
NM_168233	Pdp1	5.020
NM_168234	Pdp1	4.512
NM_168235	Pdp1	4.255
NM_168236	Pdp1	4.250
NM_168237	Pdp1	4.647
NM_168238	Pdp1	4.665
NM_168239	Pdp1	4.281
NM_168241	pbl	0.281
NM_168242	pbl	0.303
NM_168243	pbl	-0.180
NM_168244	CG32368	1.600
NM_168245	syd	3.303
NM_168247	HP4	2.329
NM_168248	nmo	-0.242
NM_168249	nmo	-0.279
NM_168250	nmo	-0.154
NM_168251	nmo	-1.291
NM_168252	nmo	-0.431
NM_168254	Ect4	5.042
NM_168258	ERR	3.966
NM_168259	Atg18	4.177
NM_168262	CG7188	5.839
NM_168263	CG17352	2.702
NM_168264	CG17352	2.713
NM_168265	Idh	7.645
NM_168266	Idh	7.899
NM_168267	Idh	7.960
NM_168268	Idh	7.813
NM_168269	Idh	7.896
NM_168272	mkg-p	2.934
NM_168274	CG13667	2.821
NM_168276	Cbl	3.208
NM_168277	CG6673	1.333
NM_168278	CG43078	3.415
NM_168279	CG43078	3.495
NM_168283	Zasp66	4.620
NM_168284	Zasp66	4.658
NM_168286	Zasp66	5.362
NM_168289	CG32022	3.132
NM_168290	Prm	5.327
NM_168291	Prm	4.636
NM_168292	Prm	4.619
NM_168293	Fhos	3.114
NM_168294	Fhos	2.875
NM_168298	Tsp66E	2.509
NM_168299	Tsp66E	2.509
NM_168300	orb2	-0.555
NM_168301	orb2	-0.167
NM_168304	CG5021	4.807
NM_168305	CG5026	2.290
NM_168306	pix	5.319
NM_168307	Galk	3.343
NM_168308	Galk	3.897
NM_168309	smg	1.092
NM_168310	smg	1.141
NM_168311	Argk	7.650
NM_168312	Argk	7.781
NM_168313	Argk	7.842
NM_168314	Tequila	1.202
NM_168318	bol	0.347
NM_168319	bol	0.398
NM_168320	bol	0.071
NM_168324	PGRP-LC	4.951
NM_168325	UGP	3.916
NM_168327	CG32039	4.550
NM_168333	eIF-4E	6.353
NM_168334	eIF-4E	6.278
NM_168335	eIF-4E	6.104
NM_168336	eIF-4E	6.187
NM_168337	eIF-4E	6.255
NM_168338	eIF-4E	6.352
NM_168343	MTF-1	4.226
NM_168344	CG32038	5.551
NM_168346	CG32043	-1.167
NM_168349	path	4.650
NM_168350	RpS9	9.260
NM_168351	RpS9	8.792
NM_168352	CG42673	0.804
NM_168353	CG42673	1.085
NM_168354	CG8336	3.234
NM_168355	CG8336	3.271
NM_168356	fry	4.012
NM_168357	fry	4.028
NM_168360	CG6767	3.617
NM_168361	CG16711	0.638
NM_168362	vsg	6.572
NM_168363	vsg	6.580
NM_168364	vsg	6.648
NM_168366	CG42268	3.932
NM_168367	CG42268	4.007
NM_168368	CG42268	3.992
NM_168369	CG8177	2.863
NM_168370	CG8177	2.542
NM_168371	CG8177	2.491
NM_168372	CG8177	2.710
NM_168373	CG8177	3.039
NM_168374	CG8177	2.567
NM_168382	Gap1	2.388
NM_168383	iPLA2-VIA	3.231
NM_168384	iPLA2-VIA	3.119
NM_168385	iPLA2-VIA	3.154
NM_168386	CG8108	4.540
NM_168387	Taf2	2.509
NM_168388	CG6707	4.757
NM_168389	CG6707	4.889
NM_168390	vnc	4.513
NM_168391	vnc	4.386
NM_168392	vnc	4.346
NM_168393	vnc	4.184
NM_168394	CG32053	4.226
NM_168395	CG32054	6.578
NM_168396	CG42825	11.129
NM_168400	ect	3.106
NM_168401	ect	2.026
NM_168403	scramb1	4.574
NM_168404	scramb1	4.563
NM_168413	A2bp1	-1.408
NM_168415	CG8009	2.997
NM_168416	CG32066	4.235
NM_168417	CG32066	4.478
NM_168420	simj	2.759
NM_168421	simj	2.787
NM_168422	tna	1.907
NM_168424	CG6404	3.088
NM_168425	Aps	4.477
NM_168426	Aps	4.492
NM_168431	CG6327	5.751
NM_168432	CG6327	5.781
NM_168433	CG7888	1.636
NM_168434	CG7888	1.755
NM_168435	CG32069	3.571
NM_168438	l(3)01239	5.742
NM_168439	JIL-1	2.951
NM_168443	fd68A	2.773
NM_168444	fd68A	2.729
NM_168445	fd68A	2.818
NM_168446	fd68A	2.781
NM_168448	CG32082	0.279
NM_168449	Alg10	2.318
NM_168450	wls	2.826
NM_168451	GlcAT-P	1.875
NM_168452	Plod	2.029
NM_168453	CG42671	3.379
NM_168460	Mob2	5.159
NM_168461	Mob2	4.025
NM_168462	Mob2	4.535
NM_168465	CG6091	3.144
NM_168466	CG6091	3.235
NM_168467	CG6084	7.610
NM_168469	CG11660	3.398
NM_168471	CG11652	3.101
NM_168472	Bmcp	2.831
NM_168475	Pi3K68D	2.725
NM_168476	Pi3K68D	2.967
NM_168479	CG5946	5.246
NM_168481	RpL10Ab	8.294
NM_168482	CG32095	1.610
NM_168484	Pop2	3.745
NM_168485	Pop2	3.796
NM_168486	CG6928	1.426
NM_168487	rols	3.162
NM_168488	rols	3.446
NM_168489	rols	3.344
NM_168490	rols	3.372
NM_168491	Nrx-IV	2.500
NM_168492	eap	1.867
NM_168493	Adk1	3.778
NM_168495	CG32100	1.332
NM_168496	CG4300	3.720
NM_168498	CG32103	5.108
NM_168499	CG32103	5.758
NM_168501	CG10638	6.075
NM_168503	sowah	4.331
NM_168505	mirr	-0.515
NM_168506	CG32112	2.794
NM_168507	CG32112	2.863
NM_168508	CG32112	2.827
NM_168509	CG32109	3.727
NM_168510	CG10984	3.294
NM_168511	CG10984	3.347
NM_168512	CG32113	-0.798
NM_168513	Hip1	4.444
NM_168516	CG42709	4.785
NM_168517	Sap130	2.945
NM_168518	Sap130	2.982
NM_168519	Sap130	2.997
NM_168522	CG10960	4.181
NM_168523	CG10960	4.113
NM_168524	CG10948	2.963
NM_168525	CG10948	2.957
NM_168526	CG32107	-0.449
NM_168529	CG32115	4.764
NM_168532	CG11255	4.549
NM_168534	RpS12	8.740
NM_168537	RpS4	8.857
NM_168540	caps	3.564
NM_168542	CG10171	1.434
NM_168543	flr	6.142
NM_168546	CG10732	2.003
NM_168551	stv	5.823
NM_168552	stv	6.106
NM_168553	stv	6.119
NM_168554	stv	6.094
NM_168555	CG10741	1.995
NM_168556	Liprin-beta	5.413
NM_168557	bru-3	-0.972
NM_168563	CG32137	5.470
NM_168564	CG32137	5.490
NM_168570	CG8783	2.341
NM_168571	ptip	0.075
NM_168572	endos	4.358
NM_168573	Hsc70Cb	5.434
NM_168574	Hsc70Cb	5.371
NM_168575	CG32138	1.638
NM_168576	CG32138	1.650
NM_168577	btl	0.388
NM_168588	Mpcp	7.583
NM_168589	CG9238	2.091
NM_168590	CG9628	2.846
NM_168591	RecQ5	0.859
NM_168600	mnd	0.103
NM_168601	mnd	-0.002
NM_168605	Aats-gly	3.969
NM_168606	CTPsyn	3.782
NM_168607	CTPsyn	2.367
NM_168611	CG12316	0.438
NM_168614	Pdi	6.930
NM_168616	CG32147	2.509
NM_168622	Eip71CD	4.285
NM_168623	Eip71CD	4.139
NM_168624	CG7945	4.738
NM_168626	AGO2	5.165
NM_168627	CG7656	4.041
NM_168628	CG7656	4.145
NM_168629	RhoGAP71E	1.907
NM_168630	RhoGAP71E	1.275
NM_168632	fwe	4.892
NM_168633	fwe	4.555
NM_168634	Dcp2	1.564
NM_168638	Pka-C3	3.500
NM_168640	brm	3.068
NM_168641	brm	3.011
NM_168644	th	6.447
NM_168645	th	6.408
NM_168646	Mbs	3.483
NM_168647	Mbs	3.606
NM_168648	Mbs	3.558
NM_168650	ClC-c	3.839
NM_168651	Taf4	3.305
NM_168655	l(3)72Dp	2.514
NM_168660	CG4753	6.424
NM_168661	CG4729	5.878
NM_168662	CG4729	5.916
NM_168663	CG4729	5.856
NM_168664	CG4877	2.329
NM_168668	CG42514	2.716
NM_168669	CG42514	2.704
NM_168670	CG43373	0.509
NM_168672	Mipp1	6.176
NM_168673	mbf1	5.599
NM_168674	nxf2	-0.567
NM_168675	CG32163	2.021
NM_168677	CG32164	0.692
NM_168678	Baldspot	6.815
NM_168679	zetaCOP	5.840
NM_168680	zetaCOP	5.231
NM_168681	Lasp	3.652
NM_168683	CG9705	4.760
NM_168684	CG9706	2.939
NM_168687	CG9674	5.987
NM_168689	sina	2.019
NM_168692	CG32170	1.213
NM_168694	Lmpt	5.317
NM_168701	Nc73EF	5.932
NM_168702	Nc73EF	6.164
NM_168703	Nc73EF	5.920
NM_168705	Exn	3.842
NM_168706	Exn	3.855
NM_168709	CG6664	3.230
NM_168710	CG6664	3.195
NM_168711	CG6664	3.155
NM_168717	rogdi	4.184
NM_168720	CG6512	4.664
NM_168722	CG6512	4.650
NM_168723	CG6479	1.410
NM_168732	CG32174	2.855
NM_168733	CG32176	2.984
NM_168736	Nedd4	4.708
NM_168737	Nedd4	4.732
NM_168738	Nedd4	4.593
NM_168739	Eip74EF	1.800
NM_168740	Eip74EF	1.800
NM_168741	Eip74EF	1.905
NM_168742	Pep	5.955
NM_168743	Ndfip	4.816
NM_168748	CG42816	-1.009
NM_168753	CG5535	3.035
NM_168754	Tsp74F	3.108
NM_168755	Eip75B	4.542
NM_168756	Eip75B	4.647
NM_168757	Eip75B	4.986
NM_168762	CG32195	5.560
NM_168764	CG32196	3.201
NM_168771	GNBP2	1.129
NM_168772	GNBP2	1.047
NM_168773	GNBP2	0.919
NM_168774	CG32202	3.213
NM_168775	ftz-f1	2.847
NM_168778	Indy	5.948
NM_168779	Indy	5.877
NM_168781	CG3961	2.433
NM_168782	CG3961	2.485
NM_168785	Mkp3	4.104
NM_168787	fz2	2.804
NM_168788	nes	4.575
NM_168789	Bet1	3.422
NM_168799	CG32212	2.553
NM_168802	l(3)76BDr	2.316
NM_168803	Rcd7	-0.174
NM_168806	CG8798	3.604
NM_168807	CG8765	1.650
NM_168815	HLH106	4.828
NM_168816	HLH106	4.787
NM_168819	CG15881	3.725
NM_168820	CG32221	3.101
NM_168821	Papss	4.331
NM_168822	Papss	4.323
NM_168823	Papss	4.307
NM_168824	Papss	4.192
NM_168825	CG7757	3.763
NM_168826	Su(z)12	1.546
NM_168829	CG7433	2.757
NM_168830	CG7668	4.572
NM_168831	CG6981	8.788
NM_168833	CG6933	3.360
NM_168834	CG6933	3.281
NM_168835	Su(var)3-3	0.921
NM_168836	CG17233	2.296
NM_168837	CG17233	2.250
NM_168841	CG32226	1.809
NM_168842	CG6597	3.625
NM_168844	Spn77Ba	3.144
NM_168845	eRF1	5.781
NM_168846	eRF1	5.808
NM_168847	eRF1	5.609
NM_168848	eRF1	5.785
NM_168850	CG5498	3.385
NM_168851	fbl	5.423
NM_168852	fbl	5.567
NM_168854	CG5274	2.265
NM_168856	Psn	4.194
NM_168859	CG5130	3.471
NM_168860	CG32425	2.439
NM_168861	CG32425	2.430
NM_168862	CG32425	2.103
NM_168863	CG32425	2.514
NM_168864	CG5059	5.080
NM_168865	CG5059	4.585
NM_168869	Pitslre	4.256
NM_168873	CG4365	5.148
NM_168874	CG4365	5.348
NM_168875	Pka-R1	3.700
NM_168876	Pka-R1	3.702
NM_168877	Pka-R1	3.900
NM_168879	skd	2.132
NM_168880	skd	2.226
NM_168881	siz	4.100
NM_168882	chb	2.823
NM_168883	chb	2.853
NM_168884	park	2.532
NM_168885	park	2.566
NM_168889	CG10512	4.304
NM_168890	CG10512	4.477
NM_168892	Eip78C	1.435
NM_168893	CG9391	5.320
NM_168894	AcCoAS	6.792
NM_168895	CG12974	6.732
NM_168896	CG11309	5.266
NM_168902	CG6049	3.518
NM_168903	Aef1	2.959
NM_168904	Aef1	3.447
NM_168905	Syx7	6.189
NM_168906	Syx7	6.075
NM_168907	Hr78	4.081
NM_168908	Hr78	4.076
NM_168911	M6	5.730
NM_168912	Cdk12	3.024
NM_168913	CG7611	4.700
NM_168914	CG7611	4.801
NM_168915	CG7611	4.767
NM_168916	CG7611	4.848
NM_168917	CG7611	4.834
NM_168918	CG7611	4.693
NM_168919	CG7611	4.820
NM_168920	CG32442	2.814
NM_168921	CG32442	2.734
NM_168922	Mkrn1	2.991
NM_168924	Smc5	0.680
NM_168925	CG32441	4.183
NM_168926	CG32441	4.490
NM_168928	CG11307	0.969
NM_168929	ORMDL	4.959
NM_168930	CG32444	6.402
NM_168932	Atox1	4.972
NM_168934	CG11248	1.980
NM_168936	CG11247	2.544
NM_168937	Syn1	-1.201
NM_168939	CG32448	2.797
NM_168940	Nopp140	2.762
NM_168941	Nopp140	2.804
NM_168942	P5CDh1	2.769
NM_168945	P5CDh1	2.732
NM_168946	mub	2.322
NM_168947	CG7139	3.814
NM_168949	Csp	5.838
NM_168950	Csp	5.798
NM_168952	Aats-ile	3.214
NM_168955	CG6838	4.081
NM_168956	CG32452	1.305
NM_168957	CG32452	1.353
NM_168960	CG11241	4.039
NM_168961	SPoCk	1.895
NM_168962	SPoCk	2.654
NM_168963	SPoCk	2.690
NM_168964	jim	2.477
NM_168970	Arf79F	8.047
NM_168971	Arf79F	7.907
NM_168972	Arf79F	7.881
NM_168973	Arf79F	7.907
NM_168974	CG11109	2.837
NM_168975	Chro	3.860
NM_168976	Chro	3.859
NM_168977	slif	4.457
NM_168978	slif	4.657
NM_168984	RpL10	9.996
NM_168985	CkIIalpha	5.184
NM_168986	CkIIalpha	5.261
NM_168987	CG32350	2.431
NM_168988	CG32230	6.806
NM_168989	CG32230	6.925
NM_168994	lost	6.013
NM_168996	Spargel	1.672
NM_168997	Spargel	1.666
NM_169001	CG31522	6.198
NM_169002	CG31522	6.153
NM_169003	CG31522	6.020
NM_169006	CG31523	7.666
NM_169007	CG31523	7.732
NM_169008	CG31523	7.560
NM_169012	CG9775	4.239
NM_169013	MED31	3.235
NM_169014	CG43427	2.862
NM_169015	CG43427	2.877
NM_169016	tacc	4.734
NM_169018	CG31530	2.834
NM_169021	CG1129	6.394
NM_169025	cno	1.849
NM_169026	cno	0.015
NM_169028	CG1116	2.707
NM_169029	CG2604	6.693
NM_169030	CG2604	6.620
NM_169033	CG12163	4.906
NM_169034	CG12163	2.947
NM_169036	Hph	4.182
NM_169037	Hph	4.681
NM_169038	l(3)82Fd	4.919
NM_169039	l(3)82Fd	4.913
NM_169045	l(3)82Fd	5.790
NM_169047	l(3)82Fd	4.523
NM_169049	Prosbeta7	5.496
NM_169050	Cerk	4.681
NM_169054	CG12162	2.992
NM_169055	Snr1	3.424
NM_169056	CG31550	3.486
NM_169057	CG31547	4.530
NM_169058	CG31547	4.643
NM_169060	Itp-r83A	0.903
NM_169061	Itp-r83A	0.913
NM_169063	Pi4KIIalpha	3.521
NM_169064	Pi4KIIalpha	3.346
NM_169067	CG12746	5.909
NM_169068	Rheb	4.788
NM_169069	Rheb	4.538
NM_169070	CRMP	2.609
NM_169072	CRMP	2.653
NM_169073	Vha26	7.430
NM_169074	exba	7.540
NM_169075	exba	7.646
NM_169076	exba	7.605
NM_169077	exba	7.527
NM_169078	exba	7.741
NM_169079	exba	7.693
NM_169080	Rga	4.794
NM_169081	Spec2	2.484
NM_169083	CG31549	4.787
NM_169085	CG31548	3.986
NM_169086	MTA1-like	3.555
NM_169088	sec23	4.867
NM_169089	sec23	4.823
NM_169091	CG1109	2.598
NM_169092	CG1109	2.568
NM_169093	Xe7	4.252
NM_169094	plx	1.266
NM_169095	plx	1.299
NM_169098	sec8	3.621
NM_169099	CG2082	-0.139
NM_169103	jagn	3.695
NM_169106	CG2051	2.976
NM_169112	dgrn	2.046
NM_169113	CG1213	8.742
NM_169114	CG1213	8.556
NM_169115	CG2017	5.170
NM_169116	CG2017	5.297
NM_169117	CG2017	5.350
NM_169118	Rm62	7.195
NM_169119	Rm62	6.962
NM_169120	Rm62	7.105
NM_169121	Rm62	6.990
NM_169122	Rm62	6.996
NM_169136	Pak	4.709
NM_169137	Pak	4.877
NM_169138	CG42724	3.425
NM_169139	CG10277	3.727
NM_169140	CG10277	3.712
NM_169141	CG1021	4.272
NM_169142	gpp	1.021
NM_169143	gpp	1.088
NM_169144	gpp	1.680
NM_169145	CG15186	-0.666
NM_169152	CG31286	4.513
NM_169166	CG1943	4.887
NM_169167	CG1943	4.902
NM_169169	CG1091	4.164
NM_169170	Alh	2.096
NM_169171	Alh	2.491
NM_169172	Alh	2.727
NM_169173	Mlp84B	5.091
NM_169177	sas	0.339
NM_169187	alpha-Est9	5.037
NM_169191	Nlg1	-1.208
NM_169192	Sp7	1.651
NM_169193	Sp7	2.030
NM_169194	CG31472	5.483
NM_169195	CG31472	5.474
NM_169196	CG31473	2.374
NM_169200	wtrw	1.151
NM_169201	wtrw	1.121
NM_169202	dsx	1.541
NM_169203	dsx	2.967
NM_169205	CG2747	2.596
NM_169207	DNApol-iota	2.941
NM_169209	CG9636	0.682
NM_169215	CG31463	3.555
NM_169217	DppIII	4.156
NM_169218	DppIII	4.262
NM_169220	stck	6.694
NM_169221	stck	6.728
NM_169224	CG31454	1.750
NM_169225	CG31259	3.511
NM_169226	mRpS18A	3.638
NM_169231	CG8036	6.621
NM_169232	CG8036	6.426
NM_169235	CG8112	0.339
NM_169239	CG9801	1.301
NM_169245	pyd	1.759
NM_169246	pyd	1.970
NM_169249	CG31100	1.148
NM_169250	CG11980	4.162
NM_169251	CG11980	4.171
NM_169252	CG11984	4.749
NM_169253	CG11984	4.719
NM_169254	tgo	1.400
NM_169255	neur	4.141
NM_169256	neur	4.122
NM_169257	neur	4.144
NM_169258	pum	-0.500
NM_169259	pum	-0.508
NM_169260	pum	0.598
NM_169261	D1	3.814
NM_169262	D1	3.809
NM_169264	Aats-trp	3.093
NM_169265	CG8866	2.312
NM_169266	CG8121	1.531
NM_169267	CG8121	1.734
NM_169272	CG18473	2.804
NM_169273	CG8129	2.498
NM_169274	Fps85D	4.614
NM_169275	Fps85D	4.656
NM_169276	Fps85D	4.547
NM_169277	RpL34b	7.974
NM_169278	CG9356	2.992
NM_169280	ps	3.452
NM_169281	ps	3.607
NM_169283	ps	2.913
NM_169284	ps	3.657
NM_169285	ps	3.694
NM_169291	mura	0.299
NM_169292	mura	0.042
NM_169293	MBD-like	2.028
NM_169294	CG9399	5.215
NM_169295	Kap-alpha3	5.640
NM_169296	Kap-alpha3	5.319
NM_169298	SpdS	2.349
NM_169299	Scm	2.514
NM_169307	PpD3	5.349
NM_169310	MED6	1.762
NM_169323	Npc2e	4.673
NM_169324	Fmr1	3.112
NM_169325	Fmr1	3.282
NM_169326	Fmr1	3.095
NM_169327	Fmr1	2.870
NM_169329	tws	3.428
NM_169330	tws	4.104
NM_169331	tws	4.164
NM_169332	Syn	-0.508
NM_169333	Syn	-0.508
NM_169334	Syn	-0.508
NM_169336	Timp	4.139
NM_169337	CG43143	3.194
NM_169338	sle	-0.554
NM_169339	sle	-0.558
NM_169350	pug	2.894
NM_169351	pug	2.959
NM_169353	CG31467	0.941
NM_169354	CG31278	2.640
NM_169355	CG31373	2.492
NM_169357	MED7	3.388
NM_169358	Cap-H2	0.962
NM_169359	Cap-H2	0.973
NM_169360	fau	5.143
NM_169361	fau	6.430
NM_169362	fau	5.622
NM_169364	Rbp1	3.717
NM_169368	SelR	3.747
NM_169369	SelR	3.596
NM_169370	SelR	3.808
NM_169371	SelR	1.848
NM_169372	Tpc1	2.289
NM_169373	Adk3	5.011
NM_169376	RpS25	9.522
NM_169377	RpL3	7.931
NM_169380	RpL3	8.713
NM_169381	CG17184	3.635
NM_169382	CG31441	1.995
NM_169383	CG17734	5.410
NM_169386	pros	-2.115
NM_169389	CG5270	1.327
NM_169390	sals	2.319
NM_169391	sals	2.464
NM_169392	PGRP-LB	6.297
NM_169393	PGRP-LB	6.026
NM_169394	CG17230	0.525
NM_169402	wkd	3.687
NM_169403	CG6791	1.409
NM_169404	Jupiter	4.352
NM_169405	Jupiter	4.247
NM_169406	Jupiter	4.249
NM_169407	Jupiter	4.034
NM_169408	Jupiter	3.879
NM_169409	Jupiter	3.560
NM_169411	CG6808	1.488
NM_169414	Csk	2.752
NM_169415	Csk	2.850
NM_169416	Csk	2.773
NM_169418	Csk	2.517
NM_169419	CG18476	1.575
NM_169420	Taf12	3.455
NM_169421	Taf12	3.275
NM_169422	CG6923	1.755
NM_169423	Lk6	5.095
NM_169430	Sbf	0.592
NM_169431	ClC-a	2.299
NM_169432	ClC-a	2.132
NM_169434	glo	5.236
NM_169435	glo	5.300
NM_169436	CoVa	7.296
NM_169437	CG6950	4.191
NM_169438	CG6950	4.400
NM_169439	CG31368	1.431
NM_169440	Cad87A	-1.124
NM_169442	CG12213	2.301
NM_169444	mfas	4.868
NM_169446	KLHL18	1.951
NM_169450	CG14741	0.008
NM_169460	CG10038	3.295
NM_169461	MBD-R2	3.154
NM_169464	CG10097	3.432
NM_169465	desat1	6.512
NM_169466	desat1	6.532
NM_169467	desat1	6.554
NM_169468	desat1	6.528
NM_169475	Vha55	7.118
NM_169477	CG31347	2.299
NM_169478	Past1	6.411
NM_169479	Men	6.329
NM_169482	granny-smith	4.315
NM_169485	CG7381	6.227
NM_169486	CG7381	6.138
NM_169488	CG17327	4.541
NM_169489	CG7518	1.489
NM_169490	CtBP	4.352
NM_169491	CtBP	3.001
NM_169492	CtBP	3.152
NM_169493	CG12360	2.612
NM_169498	Ravus	2.542
NM_169499	CG8449	2.977
NM_169502	CG8774	4.920
NM_169503	CG32473	5.832
NM_169504	CG32473	5.519
NM_169510	Dic1	5.233
NM_169511	CG9813	4.088
NM_169512	CG9813	4.073
NM_169513	CG9813	4.144
NM_169514	CG9813	4.043
NM_169515	CG9813	4.183
NM_169516	CG9813	4.171
NM_169518	mRpS21	4.302
NM_169519	Droj2	6.391
NM_169520	Droj2	6.548
NM_169521	Droj2	6.509
NM_169522	Droj2	6.563
NM_169525	Act87E	6.225
NM_169528	sqd	4.301
NM_169529	sqd	4.643
NM_169532	rin	4.427
NM_169541	lkb1	2.566
NM_169542	lkb1	2.555
NM_169543	lkb1	2.544
NM_169544	lkb1	2.496
NM_169545	lkb1	2.556
NM_169546	lkb1	2.554
NM_169547	lkb1	2.578
NM_169548	flfl	3.659
NM_169550	f-cup	2.126
NM_169551	CG31469	3.701
NM_169557	Dip-B	7.099
NM_169558	Dip-B	7.030
NM_169559	CG31495	1.529
NM_169562	Ipp	3.567
NM_169564	rdx	3.945
NM_169565	rdx	4.288
NM_169566	rdx	4.712
NM_169568	Npc2b	4.877
NM_169572	CG12207	5.710
NM_169573	CG12207	5.532
NM_169574	su(Hw)	3.266
NM_169575	RpII15	3.836
NM_169577	pr-set7	1.096
NM_169578	pr-set7	0.982
NM_169579	CG3321	6.202
NM_169580	NK7.1	3.750
NM_169581	CG31320	-0.146
NM_169583	cv-c	2.746
NM_169586	CG31313	5.232
NM_169587	CG7987	3.753
NM_169588	stumps	0.622
NM_169589	stumps	0.880
NM_169591	put	2.804
NM_169592	His4r	7.500
NM_169593	His4r	7.308
NM_169595	CG3508	2.399
NM_169599	CG7530	3.106
NM_169600	CG7530	2.983
