transcript_name	Gene_name	RAL-802-Unchallenged
NM_167107	CG32736	4.019
NM_167109	CG4607	5.198
NM_167110	Sxl	3.689
NM_167111	Sxl	2.703
NM_167112	Sxl	3.127
NM_167113	Sxl	2.910
NM_167114	Sxl	3.866
NM_167115	Sxl	2.878
NM_167116	Sxl	3.064
NM_167117	Sxl	3.053
NM_167118	Sxl	3.604
NM_167119	fz4	1.821
NM_167124	CG1677	3.493
NM_167134	CG18624	6.660
NM_167136	RpS6	9.387
NM_167137	RpS14a	7.159
NM_167140	sws	2.395
NM_167141	sws	2.496
NM_167142	sn	0.759
NM_167143	sn	0.796
NM_167144	fs(1)h	1.523
NM_167145	Ubc-E2H	4.786
NM_167146	Ubc-E2H	4.718
NM_167149	Trxr-1	6.562
NM_167150	Trxr-1	6.781
NM_167152	ND75	5.764
NM_167153	lawc	2.320
NM_167157	Sptr	3.021
NM_167160	Nrg	1.821
NM_167161	spirit	1.859
NM_167162	CG12065	4.131
NM_167163	CG12659	0.838
NM_167164	Crag	3.685
NM_167166	Ppt1	2.061
NM_167168	Moe	5.920
NM_167169	Moe	5.980
NM_167170	Moe	6.124
NM_167171	e(r)	3.339
NM_167174	CG32708	2.411
NM_167178	AP-1gamma	4.394
NM_167180	His3.3B	6.218
NM_167182	su(r)	4.348
NM_167187	CG17754	2.795
NM_167189	CG34449	1.894
NM_167193	CG32702	0.931
NM_167194	Hex-A	4.440
NM_167196	Aats-lys	4.348
NM_167197	l(1)G0232	3.096
NM_167198	l(1)G0232	3.165
NM_167199	l(1)G0232	2.177
NM_167201	CG1354	5.264
NM_167202	CG1354	5.196
NM_167203	CG1354	5.331
NM_167205	CG32695	4.949
NM_167206	CG9691	3.301
NM_167207	Idgf4	5.806
NM_167209	CG32694	1.932
NM_167210	CG32694	1.859
NM_167211	CG32694	2.102
NM_167212	CG32694	1.608
NM_167218	CG32685	2.617
NM_167223	alpha-Man-I	1.025
NM_167224	alpha-Man-I	1.066
NM_167228	CG32681	-0.349
NM_167229	flw	3.272
NM_167231	nocte	3.079
NM_167232	PPP4R2r	3.127
NM_167233	CG32687	6.538
NM_167240	ras	3.641
NM_167241	ras	3.596
NM_167242	Tango5	4.347
NM_167243	Tango5	4.215
NM_167244	Tango5	4.237
NM_167245	Atg8a	7.658
NM_167246	sesB	8.784
NM_167247	sesB	8.699
NM_167248	sesB	8.909
NM_167249	Imp	0.848
NM_167250	Imp	-0.060
NM_167251	Imp	-0.325
NM_167252	Imp	-0.499
NM_167253	Imp	0.022
NM_167254	Imp	0.438
NM_167255	Imp	0.230
NM_167256	CG32669	4.310
NM_167257	CG1637	4.019
NM_167258	CG1637	4.275
NM_167259	Ork1	2.709
NM_167264	CG2061	2.574
NM_167265	CG2061	2.458
NM_167266	Hsp60	5.965
NM_167267	Klp10A	2.422
NM_167268	Klp10A	2.490
NM_167269	Klp10A	2.542
NM_167270	Klp10A	2.978
NM_167272	ran	6.722
NM_167273	Dlic	4.139
NM_167274	Dlic	4.157
NM_167276	Dlic	4.189
NM_167278	Kap3	1.575
NM_167281	dlg1	0.325
NM_167282	dlg1	2.455
NM_167284	Gs2	7.707
NM_167285	CG11727	1.530
NM_167286	Sk1	2.676
NM_167287	Cyp4g15	0.886
NM_167288	Drak	3.257
NM_167289	CG1572	4.716
NM_167290	rho-4	4.279
NM_167292	Ptp10D	0.185
NM_167293	CG2371	2.090
NM_167294	CG2371	2.005
NM_167295	bif	4.227
NM_167296	PhKgamma	3.628
NM_167297	PhKgamma	3.333
NM_167298	Amun	3.682
NM_167299	Amun	3.704
NM_167300	Amun	3.832
NM_167301	Amun	3.903
NM_167302	Tango10	2.666
NM_167304	CkIIbeta	4.435
NM_167305	CkIIbeta	4.707
NM_167306	Hsc70-3	7.866
NM_167307	Hsc70-3	7.880
NM_167308	Hsc70-3	7.778
NM_167309	CG43154	2.643
NM_167310	CG10347	2.563
NM_167312	CG10353	3.259
NM_167313	pot	0.637
NM_167314	regucalcin	4.110
NM_167315	regucalcin	4.062
NM_167316	regucalcin	4.140
NM_167317	Cyp311a1	1.312
NM_167318	Cyp318a1	0.884
NM_167319	Muc11A	-4.064
NM_167323	Rab40	5.777
NM_167326	LIMK1	1.592
NM_167327	LIMK1	1.678
NM_167328	tomosyn	2.250
NM_167329	tomosyn	2.165
NM_167330	tomosyn	2.040
NM_167331	CkIalpha	5.027
NM_167332	CkIalpha	5.132
NM_167333	Tis11	3.255
NM_167334	Smr	0.804
NM_167335	Smr	0.920
NM_167336	CG4004	0.942
NM_167340	Pde9	1.556
NM_167342	CG4407	3.496
NM_167346	hep	2.370
NM_167348	CG32638	4.135
NM_167349	CG32645	0.073
NM_167354	mew	2.940
NM_167356	HDAC4	1.651
NM_167357	CG15745	3.142
NM_167358	IP3K2	2.527
NM_167359	Jafrac1	8.066
NM_167360	RpS15Aa	7.897
NM_167362	RpS15Aa	7.890
NM_167363	RpS15Aa	7.943
NM_167364	CG15747	1.618
NM_167365	CG1640	6.723
NM_167366	CG1640	6.697
NM_167367	CG1640	6.716
NM_167368	CG1640	6.805
NM_167369	CG1640	6.570
NM_167374	Tango13	2.095
NM_167375	up	6.877
NM_167376	up	6.657
NM_167377	CG11178	2.581
NM_167378	CG9940	2.492
NM_167382	rdgB	1.505
NM_167384	CG32626	5.653
NM_167385	CG32626	5.560
NM_167386	CG32626	5.600
NM_167395	l(1)G0469	3.846
NM_167396	l(1)G0007	1.457
NM_167398	CG32599	1.183
NM_167410	CG14414	2.641
NM_167411	CG9413	3.542
NM_167413	CG14408	2.253
NM_167415	Flo-2	1.773
NM_167416	Flo-2	1.710
NM_167417	Flo-2	1.747
NM_167419	Flo-2	1.520
NM_167421	Flo-2	2.269
NM_167424	be	1.928
NM_167427	CG9053	4.640
NM_167434	CG5877	0.856
NM_167435	Top1	3.771
NM_167436	HDAC6	3.964
NM_167437	HDAC6	3.844
NM_167439	CG9164	0.344
NM_167440	CG9164	0.317
NM_167443	shtd	0.831
NM_167445	CG6294	5.045
NM_167447	CG6340	0.536
NM_167448	CG6340	1.476
NM_167456	Pis	5.414
NM_167458	CG9281	5.006
NM_167460	CG8944	0.716
NM_167461	Paf-AHalpha	1.870
NM_167462	CG8974	4.380
NM_167463	CG8974	4.448
NM_167464	CG32581	2.636
NM_167465	sd	3.379
NM_167466	Chc	5.436
NM_167468	sun	5.629
NM_167469	Gbeta13F	2.792
NM_167470	shi	3.606
NM_167471	shi	3.369
NM_167472	CycD	2.177
NM_167473	CycD	2.099
NM_167476	CG9172	6.001
NM_167477	eIF5	5.209
NM_167478	exd	4.255
NM_167479	exd	4.217
NM_167480	vap	2.018
NM_167481	vap	1.920
NM_167483	Nipsnap	5.401
NM_167484	Nipsnap	5.416
NM_167485	CG42353	3.888
NM_167486	CG42354	4.256
NM_167487	disco-r	-0.025
NM_167488	kat80	1.791
NM_167490	eas	4.857
NM_167491	eas	4.773
NM_167492	CG32576	2.227
NM_167494	CG9911	5.550
NM_167495	CG9911	5.499
NM_167496	CG9911	5.397
NM_167501	CG32579	1.101
NM_167502	Dsp1	1.664
NM_167503	Dsp1	1.472
NM_167504	Dsp1	1.500
NM_167505	nonA	3.294
NM_167506	Fur2	0.470
NM_167507	Fur2	0.445
NM_167508	Fur2	0.452
NM_167509	Fur2	0.460
NM_167510	Fur2	0.467
NM_167511	CG9992	2.257
NM_167512	CG9992	2.352
NM_167513	CG9992	2.305
NM_167514	CG9992	2.217
NM_167515	CG4239	2.499
NM_167516	CG4239	2.704
NM_167517	Traf-like	4.373
NM_167518	Traf-like	4.550
NM_167519	Anxb11	3.423
NM_167520	hang	1.273
NM_167521	hang	1.331
NM_167522	Rbp2	4.289
NM_167523	CanA-14F	1.326
NM_167524	CanA-14F	0.987
NM_167525	Cap	1.949
NM_167526	RpS19a	9.040
NM_167527	RpS19a	8.606
NM_167530	38231	3.329
NM_167531	38231	3.300
NM_167532	38231	3.172
NM_167533	38231	3.179
NM_167534	38231	3.211
NM_167535	CG9676	2.618
NM_167538	CG32572	-0.704
NM_167544	if	1.984
NM_167549	CG4829	2.122
NM_167550	CG4829	2.142
NM_167552	CG4928	5.009
NM_167555	CG4991	2.445
NM_167557	mei-218	-0.348
NM_167558	xmas-2	0.683
NM_167564	Fim	5.894
NM_167565	Fim	6.089
NM_167567	CG5445	4.113
NM_167568	CG5445	4.107
NM_167569	l(1)G0222	1.937
NM_167570	l(1)G0222	1.977
NM_167571	CG12991	3.862
NM_167572	RhoGAPp190	2.114
NM_167573	RhoGAPp190	2.080
NM_167574	chas	1.279
NM_167576	CG42684	2.664
NM_167577	CG15814	5.362
NM_167578	CG15814	5.372
NM_167579	CG15814	5.359
NM_167581	mnb	1.702
NM_167599	CG7536	1.850
NM_167602	CG7192	2.708
NM_167603	wupA	6.322
NM_167604	wupA	6.424
NM_167605	wupA	6.322
NM_167606	wupA	6.423
NM_167607	wupA	6.773
NM_167608	wupA	6.081
NM_167610	ari-1	2.932
NM_167614	CG32549	4.806
NM_167615	CG32549	4.884
NM_167623	GalNAc-T2	2.060
NM_167624	Aats-his	4.635
NM_167626	wgn	2.734
NM_167627	CG6659	4.827
NM_167630	CG6891	4.455
NM_167633	bnb	3.465
NM_167634	bnb	3.535
NM_167635	bnb	3.665
NM_167642	vav	1.930
NM_167643	CG32537	1.822
NM_167644	CG32536	2.587
NM_167647	kek5	1.823
NM_167648	kek5	1.778
NM_167649	CG32533	0.784
NM_167650	mRpS14	4.371
NM_167651	Pfrx	4.008
NM_167652	Pfrx	4.011
NM_167653	Pfrx	3.910
NM_167654	Pfrx	4.036
NM_167655	Pfrx	4.013
NM_167656	Pfrx	4.006
NM_167657	l(1)G0156	5.852
NM_167662	Grip84	1.381
NM_167663	Grip84	1.408
NM_167664	car	2.097
NM_167665	Tao-1	3.302
NM_167666	Tao-1	3.295
NM_167667	Tao-1	3.411
NM_167668	RpS10b	9.266
NM_167669	CG14207	5.517
NM_167675	Rcd-1	4.106
NM_167676	Zw	4.617
NM_167677	Cdc42	6.305
NM_167678	CG14235	7.402
NM_167679	CG14235	7.514
NM_167680	CG14235	7.587
NM_167681	CG18809	2.625
NM_167682	CG18809	2.640
NM_167686	pico	-0.683
NM_167687	CG11943	1.297
NM_167688	CG32529	2.028
NM_167703	Pp4-19C	2.760
NM_167704	CG11710	2.776
NM_167706	CG1702	5.034
NM_167707	CG1812	1.004
NM_167724	Mgstl	6.169
NM_167726	CG1753	3.643
NM_167729	CG15445	2.879
NM_167730	CG15445	2.685
NM_167731	CG15445	2.721
NM_167734	CG32521	2.560
NM_167735	CG32521	2.333
NM_167736	CG32521	0.347
NM_167739	CG1801	0.647
NM_167743	CG1486	3.818
NM_167751	slgA	2.310
NM_167752	slgA	2.282
NM_167753	slgA	2.341
NM_167754	slgA	2.495
NM_167757	CG14476	6.074
NM_167758	CG14476	6.101
NM_167759	CG14476	6.080
NM_167760	CG14476	6.026
NM_167772	DIP1	4.402
NM_167773	DIP1	4.405
NM_167774	DIP1	4.393
NM_167775	CG14619	2.163
NM_167776	CG14619	2.190
NM_167777	CG14619	1.771
NM_167778	CG14619	2.604
NM_167779	CG12576	5.015
NM_167787	CG17600	2.356
NM_167789	Pdk1	3.600
NM_167790	Pdk1	3.505
NM_167791	Pdk1	3.493
NM_167792	Pdk1	3.423
NM_167793	Pdk1	3.437
NM_167794	Pdk1	3.514
NM_167795	Pdk1	3.346
NM_167796	CG7051	-2.945
NM_167797	p130CAS	4.591
NM_167798	Vdup1	2.383
NM_167799	Mtch	4.845
NM_167800	Mtch	4.856
NM_167801	mri	2.957
NM_167803	Gyk	5.143
NM_167804	thoc7	3.477
NM_167805	CG16940	2.446
NM_167813	pyx	0.658
NM_167817	E(bx)	1.582
NM_167819	E(bx)	1.596
NM_167821	mthl14	3.818
NM_167822	CG32845	0.377
NM_167823	RhoGEF3	0.683
NM_167824	RhoGEF3	0.666
NM_167825	RhoGEF3	0.783
NM_167826	fwd	2.737
NM_167827	fwd	3.040
NM_167828	Atac3	0.942
NM_167829	mth	2.325
NM_167830	Ptpmeg	4.409
NM_167831	Ptpmeg	4.396
NM_167833	CG1233	3.006
NM_167834	hipk	2.392
NM_167835	MED14	1.503
NM_167839	CG32483	6.696
NM_167840	CkIIalpha-i3	1.115
NM_167842	CG13900	5.122
NM_167843	CG13887	6.539
NM_167844	CG32479	1.489
NM_167845	Glut1	1.916
NM_167846	Glut1	0.923
NM_167847	trio	2.998
NM_167848	trio	3.813
NM_167849	trio	3.968
NM_167850	trio	4.010
NM_167851	CG9205	4.664
NM_167858	CG32335	0.548
NM_167867	CG9186	3.523
NM_167868	CG9153	4.344
NM_167870	Myo61F	7.826
NM_167871	Myo61F	7.796
NM_167872	Myo61F	7.732
NM_167873	CG2199	2.238
NM_167874	Ptp61F	3.001
NM_167875	Ptp61F	3.014
NM_167880	pUf68	4.163
NM_167881	pUf68	4.188
NM_167882	pUf68	4.074
NM_167883	Psa	4.197
NM_167884	Psa	4.219
NM_167885	Psa	4.158
NM_167886	Psa	4.226
NM_167887	Psa	4.236
NM_167888	CG12090	2.981
NM_167889	CG12090	2.949
NM_167890	CG7852	1.126
NM_167892	Cct1	4.558
NM_167893	Cct1	4.622
NM_167894	Cct1	4.487
NM_167895	CG12099	4.713
NM_167896	CG7879	1.295
NM_167897	CG12004	5.208
NM_167902	ABCB7	4.876
NM_167903	ABCB7	5.105
NM_167907	metl	3.422
NM_167908	alphaCop	4.877
NM_167909	CG7971	3.022
NM_167910	CG7971	1.734
NM_167911	drpr	4.216
NM_167912	CG7995	4.189
NM_167913	CG7995	4.137
NM_167914	CG7995	4.188
NM_167915	CG7995	4.138
NM_167916	dlt	-0.271
NM_167917	Patj	2.542
NM_167920	GV1	2.588
NM_167921	CG12024	1.691
NM_167922	dre4	3.011
NM_167923	CG13937	1.602
NM_167924	CG13937	1.762
NM_167927	mu2	-0.021
NM_167928	CG1140	4.060
NM_167938	CG9018	3.018
NM_167941	CG1275	4.370
NM_167942	CG1275	4.236
NM_167944	CG32302	6.993
NM_167948	CG42669	4.159
NM_167949	CG42669	4.188
NM_167950	CG1146	3.341
NM_167951	CG1146	3.430
NM_167952	CG16758	1.425
NM_167955	RpL8	9.387
NM_167956	dos	1.095
NM_167958	MEP-1	3.218
NM_167959	MEP-1	3.214
NM_167960	MEP-1	3.208
NM_167961	MEP-1	3.251
NM_167962	MEP-1	3.254
NM_167963	CG42304	0.452
NM_167965	Mrtf	1.766
NM_167966	pgant6	4.191
NM_167971	Jafrac2	4.593
NM_167972	CG32485	4.529
NM_167973	CG1271	2.534
NM_167974	CG1271	2.497
NM_167975	CG11486	4.646
NM_167976	CG11486	4.006
NM_167977	CG11486	3.972
NM_167978	CG11486	4.616
NM_167979	CG11486	4.707
NM_167980	CG11486	4.093
NM_167982	CG11486	4.826
NM_167983	CG11486	4.784
NM_167984	CG11486	4.910
NM_167986	prominin-like	1.300
NM_167987	prominin-like	1.296
NM_167988	CG11537	3.220
NM_167989	CG11537	3.121
NM_167990	BtbVII	2.596
NM_167991	pfk	1.623
NM_167992	CG32280	3.616
NM_167993	CG32280	3.567
NM_167994	CG32280	3.230
NM_167995	CG32281	1.536
NM_167996	CG32278	4.095
NM_167997	CG32284	4.605
NM_167998	CG32276	7.217
NM_167999	CG32276	7.435
NM_168004	RpL28	8.635
NM_168005	RpL28	9.089
NM_168006	RpL28	8.716
NM_168007	CG11505	0.506
NM_168008	CG17746	3.932
NM_168011	CG14968	5.048
NM_168012	CG14968	5.057
NM_168013	CG14968	4.959
NM_168014	CG14968	4.934
NM_168015	ZnT63C	4.694
NM_168016	ZnT63C	4.873
NM_168017	ZnT63C	4.725
NM_168018	ZnT63C	5.055
NM_168020	dro3	2.156
NM_168022	CG12016	2.520
NM_168023	CG11526	2.626
NM_168024	PHGPx	6.036
NM_168025	PHGPx	6.003
NM_168026	PHGPx	6.438
NM_168029	YT521-B	2.959
NM_168030	CG12010	0.729
NM_168031	sty	2.115
NM_168032	CG32267	5.458
NM_168033	Eip63E	2.520
NM_168034	Eip63E	2.391
NM_168035	Eip63E	2.307
NM_168036	Eip63E	2.316
NM_168037	CG32264	2.489
NM_168038	CG32264	2.724
NM_168039	CG32264	1.957
NM_168043	Ubi-p63E	2.260
NM_168044	mge	5.022
NM_168046	CG11594	3.407
NM_168047	CG11594	3.771
NM_168057	CG14995	1.666
NM_168058	CG14995	1.685
NM_168059	CG14995	1.517
NM_168060	Fit1	4.076
NM_168061	ens	4.613
NM_168062	ens	4.469
NM_168063	ens	4.520
NM_168064	ens	4.540
NM_168069	ImpL2	2.359
NM_168070	ImpL2	1.989
NM_168071	CG14997	3.982
NM_168072	ago	2.501
NM_168073	ago	2.488
NM_168075	Hexo1	5.478
NM_168076	Hexo1	5.522
NM_168077	Hexo1	5.600
NM_168081	CG32250	3.834
NM_168083	DOR	4.346
NM_168084	DOR	4.236
NM_168085	DOR	4.330
NM_168093	CG11353	-0.068
NM_168094	CG32243	1.739
NM_168102	Gef64C	-0.861
NM_168103	Dhc64C	2.730
NM_168110	CG10671	4.031
NM_168111	shep	2.675
NM_168112	shep	2.668
NM_168113	shep	1.902
NM_168114	shep	2.942
NM_168115	lama	3.301
NM_168116	lama	3.267
NM_168117	Uev1A	5.864
NM_168123	Msr-110	6.841
NM_168124	Msr-110	6.803
NM_168128	DnaJ-1	6.296
NM_168129	Ubp64E	4.263
NM_168132	scny	3.046
NM_168133	scny	3.048
NM_168134	scny	3.086
NM_168135	scny	3.162
NM_168136	vito	2.268
NM_168144	CG32409	3.084
NM_168145	QC	1.866
NM_168147	CG32407	5.363
NM_168151	Bj1	2.451
NM_168152	Bj1	2.445
NM_168154	loj	4.432
NM_168155	loj	4.538
NM_168160	Trn	2.206
NM_168161	Trn	2.202
NM_168162	Best2	1.287
NM_168169	CG18769	1.283
NM_168170	CG18769	1.717
NM_168171	CG32397	1.020
NM_168172	CG8368	2.621
NM_168174	CG8398	2.280
NM_168176	SP1173	1.275
NM_168177	SP1173	0.940
NM_168178	SP1173	0.914
NM_168179	dikar	0.517
NM_168182	CG10077	5.016
NM_168192	Dbi	9.480
NM_168193	corn	2.224
NM_168201	eco	2.264
NM_168202	lark	4.467
NM_168203	lark	4.332
NM_168204	lark	4.302
NM_168205	lark	4.147
NM_168207	pst	6.480
NM_168209	pst	6.315
NM_168210	Sh3beta	5.522
NM_168211	akirin	4.212
NM_168212	SMSr	2.148
NM_168213	CG32379	3.398
NM_168217	CG7546	3.518
NM_168219	lqf	4.028
NM_168220	lqf	4.069
NM_168221	lqf	4.211
NM_168227	Ank2	-1.633
NM_168232	CG32369	1.912
NM_168233	Pdp1	5.036
NM_168234	Pdp1	4.585
NM_168235	Pdp1	4.349
NM_168236	Pdp1	4.341
NM_168237	Pdp1	4.776
NM_168238	Pdp1	4.788
NM_168239	Pdp1	4.301
NM_168241	pbl	1.010
NM_168242	pbl	0.970
NM_168243	pbl	0.464
NM_168244	CG32368	4.631
NM_168245	syd	3.137
NM_168247	HP4	2.705
NM_168248	nmo	-0.725
NM_168249	nmo	-0.739
NM_168250	nmo	-0.643
NM_168251	nmo	-1.556
NM_168252	nmo	-0.696
NM_168254	Ect4	5.125
NM_168258	ERR	3.684
NM_168259	Atg18	3.495
NM_168262	CG7188	6.368
NM_168263	CG17352	1.473
NM_168264	CG17352	1.475
NM_168265	Idh	8.038
NM_168266	Idh	8.282
NM_168267	Idh	8.345
NM_168268	Idh	8.200
NM_168269	Idh	8.279
NM_168272	mkg-p	1.580
NM_168274	CG13667	1.574
NM_168276	Cbl	2.920
NM_168277	CG6673	1.487
NM_168278	CG43078	5.033
NM_168279	CG43078	5.116
NM_168283	Zasp66	4.536
NM_168284	Zasp66	4.586
NM_168286	Zasp66	5.293
NM_168289	CG32022	1.834
NM_168290	Prm	5.529
NM_168291	Prm	4.695
NM_168292	Prm	4.687
NM_168293	Fhos	3.075
NM_168294	Fhos	2.891
NM_168298	Tsp66E	1.583
NM_168299	Tsp66E	1.627
NM_168300	orb2	-0.102
NM_168301	orb2	0.333
NM_168304	CG5021	4.936
NM_168305	CG5026	2.052
NM_168306	pix	6.041
NM_168307	Galk	3.690
NM_168308	Galk	4.218
NM_168309	smg	0.787
NM_168310	smg	0.798
NM_168311	Argk	8.525
NM_168312	Argk	8.664
NM_168313	Argk	8.657
NM_168314	Tequila	-2.313
NM_168318	bol	0.501
NM_168319	bol	1.183
NM_168320	bol	0.939
NM_168324	PGRP-LC	3.646
NM_168325	UGP	3.874
NM_168327	CG32039	5.072
NM_168333	eIF-4E	5.836
NM_168334	eIF-4E	5.749
NM_168335	eIF-4E	5.587
NM_168336	eIF-4E	5.657
NM_168337	eIF-4E	5.725
NM_168338	eIF-4E	5.823
NM_168343	MTF-1	3.899
NM_168344	CG32038	4.032
NM_168346	CG32043	-0.792
NM_168349	path	4.983
NM_168350	RpS9	9.808
NM_168351	RpS9	9.293
NM_168352	CG42673	0.633
NM_168353	CG42673	0.798
NM_168354	CG8336	3.480
NM_168355	CG8336	3.510
NM_168356	fry	2.873
NM_168357	fry	2.881
NM_168360	CG6767	3.893
NM_168361	CG16711	0.336
NM_168362	vsg	7.100
NM_168363	vsg	7.106
NM_168364	vsg	7.178
NM_168366	CG42268	3.331
NM_168367	CG42268	3.394
NM_168368	CG42268	3.439
NM_168369	CG8177	4.348
NM_168370	CG8177	4.282
NM_168371	CG8177	4.153
NM_168372	CG8177	4.377
NM_168373	CG8177	4.518
NM_168374	CG8177	4.238
NM_168382	Gap1	1.501
NM_168383	iPLA2-VIA	3.548
NM_168384	iPLA2-VIA	3.435
NM_168385	iPLA2-VIA	3.472
NM_168386	CG8108	3.754
NM_168387	Taf2	1.479
NM_168388	CG6707	4.401
NM_168389	CG6707	4.459
NM_168390	vnc	4.557
NM_168391	vnc	4.411
NM_168392	vnc	4.392
NM_168393	vnc	4.236
NM_168394	CG32053	3.371
NM_168395	CG32054	5.352
NM_168396	CG42825	6.556
NM_168400	ect	2.669
NM_168401	ect	1.994
NM_168403	scramb1	4.060
NM_168404	scramb1	4.051
NM_168413	A2bp1	-0.790
NM_168415	CG8009	3.440
NM_168416	CG32066	3.591
NM_168417	CG32066	3.818
NM_168420	simj	1.720
NM_168421	simj	1.762
NM_168422	tna	2.793
NM_168424	CG6404	3.073
NM_168425	Aps	4.441
NM_168426	Aps	4.360
NM_168431	CG6327	4.983
NM_168432	CG6327	4.994
NM_168433	CG7888	2.594
NM_168434	CG7888	2.786
NM_168435	CG32069	3.656
NM_168438	l(3)01239	5.150
NM_168439	JIL-1	2.056
NM_168443	fd68A	3.105
NM_168444	fd68A	3.040
NM_168445	fd68A	3.126
NM_168446	fd68A	3.093
NM_168448	CG32082	0.588
NM_168449	Alg10	2.505
NM_168450	wls	2.766
NM_168451	GlcAT-P	1.629
NM_168452	Plod	0.709
NM_168453	CG42671	2.778
NM_168460	Mob2	4.577
NM_168461	Mob2	3.465
NM_168462	Mob2	4.017
NM_168465	CG6091	2.651
NM_168466	CG6091	2.638
NM_168467	CG6084	7.034
NM_168469	CG11660	2.243
NM_168471	CG11652	3.396
NM_168472	Bmcp	2.596
NM_168475	Pi3K68D	2.967
NM_168476	Pi3K68D	3.187
NM_168479	CG5946	5.301
NM_168481	RpL10Ab	9.280
NM_168482	CG32095	1.089
NM_168484	Pop2	3.620
NM_168485	Pop2	3.661
NM_168486	CG6928	0.352
NM_168487	rols	1.662
NM_168488	rols	1.950
NM_168489	rols	1.849
NM_168490	rols	1.897
NM_168491	Nrx-IV	1.483
NM_168492	eap	2.462
NM_168493	Adk1	3.717
NM_168495	CG32100	0.821
NM_168496	CG4300	3.418
NM_168498	CG32103	3.598
NM_168499	CG32103	4.134
NM_168501	CG10638	4.306
NM_168503	sowah	3.003
NM_168505	mirr	-0.140
NM_168506	CG32112	2.518
NM_168507	CG32112	2.590
NM_168508	CG32112	2.530
NM_168509	CG32109	2.108
NM_168510	CG10984	2.242
NM_168511	CG10984	2.308
NM_168512	CG32113	0.241
NM_168513	Hip1	3.289
NM_168516	CG42709	2.802
NM_168517	Sap130	2.282
NM_168518	Sap130	2.317
NM_168519	Sap130	2.322
NM_168522	CG10960	3.720
NM_168523	CG10960	3.665
NM_168524	CG10948	1.846
NM_168525	CG10948	1.850
NM_168526	CG32107	-0.639
NM_168529	CG32115	-1.276
NM_168532	CG11255	4.608
NM_168534	RpS12	9.575
NM_168537	RpS4	9.454
NM_168540	caps	3.383
NM_168542	CG10171	0.672
NM_168543	flr	4.681
NM_168546	CG10732	2.017
NM_168551	stv	5.158
NM_168552	stv	5.471
NM_168553	stv	5.473
NM_168554	stv	5.439
NM_168555	CG10741	1.291
NM_168556	Liprin-beta	4.197
NM_168557	bru-3	-0.209
NM_168563	CG32137	4.256
NM_168564	CG32137	4.335
NM_168570	CG8783	1.136
NM_168571	ptip	-0.108
NM_168572	endos	4.575
NM_168573	Hsc70Cb	5.246
NM_168574	Hsc70Cb	5.184
NM_168575	CG32138	1.717
NM_168576	CG32138	1.732
NM_168577	btl	0.162
NM_168588	Mpcp	8.456
NM_168589	CG9238	3.890
NM_168590	CG9628	2.106
NM_168591	RecQ5	1.926
NM_168600	mnd	0.188
NM_168601	mnd	0.213
NM_168605	Aats-gly	4.124
NM_168606	CTPsyn	2.701
NM_168607	CTPsyn	-1.087
NM_168611	CG12316	0.616
NM_168614	Pdi	7.796
NM_168616	CG32147	2.036
NM_168622	Eip71CD	6.376
NM_168623	Eip71CD	6.227
NM_168624	CG7945	4.041
NM_168626	AGO2	4.401
NM_168627	CG7656	3.607
NM_168628	CG7656	3.707
NM_168629	RhoGAP71E	1.161
NM_168630	RhoGAP71E	0.619
NM_168632	fwe	3.805
NM_168633	fwe	3.482
NM_168634	Dcp2	2.189
NM_168638	Pka-C3	2.644
NM_168640	brm	2.925
NM_168641	brm	2.882
NM_168644	th	5.644
NM_168645	th	5.593
NM_168646	Mbs	2.610
NM_168647	Mbs	2.743
NM_168648	Mbs	2.658
NM_168650	ClC-c	4.027
NM_168651	Taf4	2.746
NM_168655	l(3)72Dp	3.090
NM_168660	CG4753	6.610
NM_168661	CG4729	6.062
NM_168662	CG4729	6.113
NM_168663	CG4729	5.920
NM_168664	CG4877	1.467
NM_168668	CG42514	2.910
NM_168669	CG42514	2.930
NM_168670	CG43373	0.487
NM_168672	Mipp1	6.942
NM_168673	mbf1	5.425
NM_168674	nxf2	0.015
NM_168675	CG32163	2.725
NM_168677	CG32164	0.917
NM_168678	Baldspot	5.802
NM_168679	zetaCOP	5.446
NM_168680	zetaCOP	4.701
NM_168681	Lasp	3.247
NM_168683	CG9705	4.490
NM_168684	CG9706	3.550
NM_168687	CG9674	6.324
NM_168689	sina	1.547
NM_168692	CG32170	1.369
NM_168694	Lmpt	4.725
NM_168701	Nc73EF	5.704
NM_168702	Nc73EF	5.930
NM_168703	Nc73EF	5.686
NM_168705	Exn	2.840
NM_168706	Exn	2.853
NM_168709	CG6664	2.576
NM_168710	CG6664	2.539
NM_168711	CG6664	2.489
NM_168717	rogdi	3.645
NM_168720	CG6512	4.709
NM_168722	CG6512	4.637
NM_168723	CG6479	0.858
NM_168732	CG32174	2.842
NM_168733	CG32176	2.131
NM_168736	Nedd4	3.784
NM_168737	Nedd4	3.732
NM_168738	Nedd4	3.667
NM_168739	Eip74EF	1.715
NM_168740	Eip74EF	1.715
NM_168741	Eip74EF	1.187
NM_168742	Pep	5.062
NM_168743	Ndfip	3.801
NM_168748	CG42816	-0.558
NM_168753	CG5535	3.152
NM_168754	Tsp74F	1.628
NM_168755	Eip75B	2.640
NM_168756	Eip75B	2.595
NM_168757	Eip75B	3.095
NM_168762	CG32195	0.573
NM_168764	CG32196	2.055
NM_168771	GNBP2	0.176
