transcript_name	Gene_name	RAL-229-Unchallenged
NM_164628	RpL37A	9.417
NM_164637	Bsg25D	2.484
NM_164638	Bsg25D	2.541
NM_164639	vri	3.331
NM_164640	fusl	1.516
NM_164641	fusl	1.662
NM_164644	CG31648	3.441
NM_164646	Hel25E	3.776
NM_164647	Hel25E	3.519
NM_164648	Hel25E	3.427
NM_164649	Oscillin	3.236
NM_164657	CG11149	5.950
NM_164658	CG11147	2.979
NM_164659	obst-E	3.139
NM_164660	CG9171	3.072
NM_164667	chic	7.474
NM_164668	eIF-4a	8.535
NM_164669	eIF-4a	8.359
NM_164670	eIF-4a	8.458
NM_164671	lid	3.064
NM_164673	CG9107	1.736
NM_164674	CG31643	2.024
NM_164675	ade2	2.139
NM_164676	ade2	2.132
NM_164677	slmo	4.921
NM_164678	CG12393	3.157
NM_164679	CG9135	1.190
NM_164680	CG9147	2.146
NM_164681	CG9175	2.938
NM_164682	stai	2.694
NM_164683	stai	1.689
NM_164684	stai	2.108
NM_164689	Cpr	6.294
NM_164690	mmy	5.650
NM_164692	CG31638	2.289
NM_164694	CG11050	4.029
NM_164695	CG11050	4.125
NM_164696	CG31635	1.213
NM_164697	Tango1	3.987
NM_164698	CG31633	-0.217
NM_164699	CG31636	3.643
NM_164701	Nhe3	3.824
NM_164706	homer	2.887
NM_164707	Liprin-alpha	2.148
NM_164709	CG11321	-0.248
NM_164711	nrv2	2.339
NM_164716	sens-2	2.167
NM_164717	Nha1	6.269
NM_164718	x16	2.042
NM_164720	Hrb27C	5.249
NM_164721	Hrb27C	5.835
NM_164726	CG31908	4.285
NM_164727	CG31908	4.252
NM_164728	Rab30	2.884
NM_164729	Rab30	2.797
NM_164730	CG11266	4.565
NM_164731	CG11266	4.393
NM_164732	CG11266	4.377
NM_164733	CG11266	4.408
NM_164734	CG11266	4.192
NM_164735	CG11266	4.419
NM_164736	milt	5.006
NM_164738	milt	5.031
NM_164739	Mnn1	1.887
NM_164741	CG4502	2.549
NM_164742	CG13784	3.400
NM_164743	Ndae1	4.062
NM_164744	Ndae1	4.404
NM_164748	CG5171	1.714
NM_164749	CG5261	5.459
NM_164750	CG5973	5.899
NM_164751	CG5973	6.078
NM_164752	santa-maria	3.755
NM_164758	Myo28B1	4.090
NM_164759	Myo28B1	4.726
NM_164760	Myo28B1	4.727
NM_164761	TepII	0.804
NM_164762	TepII	0.755
NM_164763	TepII	0.768
NM_164764	TepII	0.800
NM_164766	CG13796	2.030
NM_164767	CG13796	2.087
NM_164772	Herp	5.119
NM_164773	LanB1	2.690
NM_164774	CG7115	2.279
NM_164776	CG7231	5.006
NM_164777	pes	4.526
NM_164778	Tg	3.044
NM_164779	Cka	3.023
NM_164780	Cka	3.144
NM_164781	Cka	3.260
NM_164782	Bsg	6.922
NM_164783	Bsg	6.980
NM_164784	Bsg	6.849
NM_164785	Bsg	5.139
NM_164786	Bsg	6.980
NM_164787	Bsg	5.139
NM_164788	Bsg	6.914
NM_164789	Bsg	6.958
NM_164790	Bsg	4.107
NM_164793	CG43394	3.104
NM_164795	CG8486	-0.053
NM_164797	CG8475	2.705
NM_164798	CG8455	2.459
NM_164799	Su(var)205	4.846
NM_164800	CG8372	4.383
NM_164801	Pvr	3.269
NM_164804	Btk29A	0.851
NM_164805	Btk29A	1.144
NM_164807	CG14275	4.184
NM_164808	Mur29B	5.995
NM_164809	CSN8	3.796
NM_164811	CG17292	4.651
NM_164812	CG13384	3.484
NM_164813	CG13384	3.521
NM_164814	CG13384	3.397
NM_164815	CG13384	3.424
NM_164818	emb	3.855
NM_164820	Akap200	3.379
NM_164823	fu12	4.572
NM_164825	Dh31	0.176
NM_164827	CG17834	4.533
NM_164828	CG17834	4.703
NM_164829	CG17834	4.710
NM_164833	Hnf4	4.308
NM_164834	Hnf4	3.802
NM_164836	raw	2.957
NM_164838	Tsp29Fb	9.032
NM_164839	C1GalTA	4.654
NM_164840	C1GalTA	4.668
NM_164841	CG13101	2.990
NM_164842	rost	3.702
NM_164843	alien	4.693
NM_164851	Ggamma30A	4.003
NM_164852	Ggamma30A	0.418
NM_164853	Eaat1	4.016
NM_164854	Eaat1	3.991
NM_164855	numb	3.097
NM_164857	Oatp30B	1.902
NM_164858	jp	2.351
NM_164859	CG3838	2.831
NM_164860	CG4389	5.022
NM_164863	Trx-2	6.375
NM_164864	GlcAT-S	1.465
NM_164866	Pka-C1	3.832
NM_164867	CG31710	3.845
NM_164871	Taf11	3.002
NM_164880	Apf	3.688
NM_164884	CG31875	1.861
NM_164885	Trp1	5.699
NM_164890	CG4839	4.463
NM_164892	CG4908	2.130
NM_164893	CG5708	2.823
NM_164894	CG5694	2.571
NM_164895	eEF1delta	6.134
NM_164896	CG31720	3.251
NM_164897	CG31720	3.255
NM_164898	me31B	4.819
NM_164899	chico	3.255
NM_164900	bsk	4.467
NM_164902	CG31717	3.954
NM_164903	CG18619	4.983
NM_164904	CG18619	4.553
NM_164905	CG18619	5.003
NM_164906	CG31873	3.117
NM_164907	Utx	2.239
NM_164908	Utx	2.370
NM_164909	CYLD	3.330
NM_164910	CYLD	3.340
NM_164911	CYLD	3.234
NM_164912	CYLD	3.293
NM_164917	CG31715	5.306
NM_164918	CG5096	7.451
NM_164919	CG31716	4.243
NM_164920	CG31716	4.174
NM_164921	CG31716	4.235
NM_164922	CG31716	4.244
NM_164923	CG31716	4.227
NM_164924	CG31716	4.270
NM_164927	KdelR	6.266
NM_164928	KdelR	6.013
NM_164929	CG6206	7.641
NM_164930	RluA-1	3.765
NM_164931	RluA-1	3.698
NM_164932	RluA-1	3.833
NM_164933	Myo31DF	5.505
NM_164934	Fatp	5.977
NM_164935	Trim9	3.162
NM_164942	CG17124	1.977
NM_164943	UbcD2	3.210
NM_164944	CG31869	0.282
NM_164953	CG16833	2.042
NM_164954	CG16833	1.986
NM_164955	RpL9	9.761
NM_164956	dUTPase	1.834
NM_164957	Ge-1	2.698
NM_164967	CG6509	2.491
NM_164971	crol	5.264
NM_164973	CG31704	4.955
NM_164975	Mal-B2	1.540
NM_164977	CG6686	2.893
NM_164978	CG6686	2.899
NM_164979	escl	1.157
NM_164985	Tom70	2.865
NM_164986	Tom70	2.949
NM_164987	CG14945	1.707
NM_164988	JhI-21	2.614
NM_164991	CG5325	4.712
NM_164994	Aats-thr	4.508
NM_164995	Aats-thr	4.588
NM_165000	CG31759	-0.142
NM_165001	CG31759	-0.140
NM_165002	aret	0.637
NM_165003	aret	0.638
NM_165004	aret	1.043
NM_165005	aret	1.448
NM_165007	bru-2	3.809
NM_165010	vir-1	6.742
NM_165011	vir-1	6.664
NM_165012	bun	5.717
NM_165013	bun	5.740
NM_165017	pdm2	0.163
NM_165019	CG5792	1.688
NM_165020	MRP	6.032
NM_165021	Vha68-2	8.547
NM_165022	Vha68-2	8.508
NM_165025	DnaJ-H	3.212
NM_165026	Sfmbt	1.943
NM_165028	Pect	3.735
NM_165029	Pect	3.809
NM_165030	Pect	3.750
NM_165034	CG6043	3.473
NM_165035	CG6043	3.592
NM_165037	CG6043	3.368
NM_165038	CG31729	4.140
NM_165039	Tap42	3.240
NM_165040	CG31855	3.227
NM_165041	loqs	3.070
NM_165042	CG9293	2.965
NM_165046	B4	1.732
NM_165047	kuz	-0.691
NM_165048	CG18507	3.322
NM_165055	CG9008	3.328
NM_165057	CG16890	3.552
NM_165058	CG31731	3.465
NM_165059	sec71	3.312
NM_165063	Sop2	5.849
NM_165065	mRpS23	3.626
NM_165067	cenG1A	3.101
NM_165068	cenG1A	3.295
NM_165069	Smg5	3.440
NM_165070	Ance	8.581
NM_165083	CG31769	2.077
NM_165086	wb	-0.821
NM_165089	osp	0.491
NM_165093	CG15279	3.128
NM_165097	dyn-p25	3.024
NM_165099	ck	1.792
NM_165100	vig	3.870
NM_165101	vig	4.652
NM_165102	vig	3.848
NM_165106	yuri	2.112
NM_165107	yuri	2.588
NM_165109	yuri	2.576
NM_165110	Cul-3	3.645
NM_165111	Cul-3	3.269
NM_165112	Cul-3	3.397
NM_165123	CycE	-1.107
NM_165124	CycE	-1.199
NM_165125	CycE	-1.126
NM_165126	l(2)35Di	4.733
NM_165127	Gli	3.231
NM_165128	Gli	3.324
NM_165129	Gli	3.294
NM_165130	Gli	3.261
NM_165131	CG31826	1.979
NM_165138	CG31823	2.348
NM_165146	Ca-alpha1D	-0.120
NM_165147	Ca-alpha1D	-0.228
NM_165149	CG42817	0.060
NM_165150	PRL-1	4.872
NM_165151	cni	5.446
NM_165152	cact	4.825
NM_165156	chif	1.354
NM_165157	Idgf3	4.813
NM_165158	Idgf3	4.651
NM_165164	Tpr2	5.324
NM_165165	CG5953	1.782
NM_165168	CG42389	2.477
NM_165171	grp	2.839
NM_165172	grp	2.690
NM_165173	grp	2.707
NM_165177	VhaSFD	7.085
NM_165178	VhaSFD	7.152
NM_165179	CG31812	2.553
NM_165180	glu	0.134
NM_165181	Mhc	6.531
NM_165182	Mhc	6.511
NM_165183	Mhc	6.497
NM_165184	Mhc	6.454
NM_165185	Mhc	6.530
NM_165186	Mhc	6.556
NM_165187	Mhc	6.536
NM_165188	Mhc	6.542
NM_165189	Mhc	6.453
NM_165190	Mhc	6.296
NM_165191	Mhc	6.297
NM_165192	Mhc	6.319
NM_165193	Ugt36Bc	5.747
NM_165194	mdy	3.014
NM_165195	mdy	2.822
NM_165196	CG31739	3.201
NM_165197	CG13284	5.336
NM_165212	Lrch	1.529
NM_165213	CLIP-190	3.667
NM_165214	CLIP-190	3.777
NM_165216	Dif	3.233
NM_165217	dl	3.817
NM_165218	dl	3.635
NM_165219	dl	2.491
NM_165220	BicD	3.736
NM_165221	fws	3.298
NM_165222	qua	0.066
NM_165223	qua	0.272
NM_165232	CG5674	1.895
NM_165233	CG5674	1.969
NM_165237	ninaD	7.782
NM_165239	CG5758	1.278
NM_165240	CG5758	1.424
NM_165242	kel	1.943
NM_165243	Socs36E	1.407
NM_165244	CG17681	2.786
NM_165249	Fas3	2.201
NM_165250	Fas3	2.035
NM_165252	RpS26	10.015
NM_165253	RpS26	8.931
NM_165255	CG10283	0.136
NM_165260	CG31751	5.342
NM_165262	ham	-0.048
NM_165263	CG17322	1.464
NM_165264	CG17322	1.362
NM_165265	CG17322	1.373
NM_165267	CG10602	6.064
NM_165268	CG10602	6.032
NM_165269	CG10602	5.993
NM_165271	RpL30	9.498
NM_165272	CG31800	3.626
NM_165273	Acn	4.031
NM_165274	CG10702	1.347
NM_165275	CG10702	1.339
NM_165276	CG10702	1.416
NM_165277	Lim3	1.730
NM_165279	Ddc	1.183
NM_165280	Ddc	1.359
NM_165281	l(2)37Cc	6.009
NM_165288	CG17549	5.814
NM_165289	CG17549	5.799
NM_165290	CG17544	5.501
NM_165291	CG17544	5.416
NM_165293	Pax	4.765
NM_165294	Pax	4.742
NM_165295	Pax	4.968
NM_165296	Pax	5.211
NM_165298	CG10237	4.595
NM_165299	CG10237	4.692
NM_165301	CG10026	2.000
NM_165302	CG10026	2.239
NM_165304	swm	3.425
NM_165305	CG10188	1.633
NM_165309	CG10165	5.107
NM_165312	Hakai	1.402
NM_165313	Lar	0.456
NM_165314	fbp	4.063
NM_165316	sNPF	1.107
NM_165317	barr	0.580
NM_165318	lok	2.436
NM_165319	pr	4.147
NM_165321	mRpS18B	3.408
NM_165323	spir	3.187
NM_165324	spir	3.370
NM_165325	spir	2.712
NM_165327	rtGEF	2.334
NM_165328	CG10947	1.273
NM_165329	CG10947	1.855
NM_165336	CG31678	2.389
NM_165337	ik2	2.535
NM_165338	Cen	1.684
NM_165341	dia	3.719
NM_165342	vari	2.663
NM_165343	vari	2.760
NM_165344	CG9328	1.202
NM_165345	CG9331	7.230
NM_165346	CG31673	5.175
NM_165348	sky	4.787
NM_165349	sky	4.840
NM_165350	sky	4.739
NM_165351	sky	4.975
NM_165352	sky	4.880
NM_165354	tadr	-0.583
NM_165355	Nhe2	3.756
NM_165356	CG9248	4.614
NM_165364	Hr39	1.812
NM_165365	CG8671	2.632
NM_165367	Mio	3.832
NM_165368	Mio	3.801
NM_165374	crc	6.783
NM_165377	nrv3	3.757
NM_165378	nrv3	3.642
NM_165379	nrv3	3.106
NM_165386	CG2201	3.835
NM_165387	CG2201	3.732
NM_165388	Df31	4.766
NM_165390	Cul-2	3.381
NM_165392	CG2225	-0.052
NM_165393	CG2225	-0.047
NM_165394	Ef2b	9.232
NM_165396	CG31619	0.203
NM_165397	CG31619	0.062
NM_165398	CG1416	5.052
NM_165399	CG1416	5.059
NM_165411	CG42748	3.605
NM_165416	CG3107	4.066
NM_165418	gus	3.777
NM_165419	gus	3.460
NM_165420	gus	3.666
NM_165421	gus	3.610
NM_165422	gus	3.521
NM_165423	Atf6	3.552
NM_165424	d4	3.230
NM_165425	d4	2.721
NM_165426	sxc	4.252
NM_165427	sxc	4.196
NM_165430	CG10417	4.353
NM_165431	CG42345	0.611
NM_165432	CG42345	0.858
NM_165439	Fis1	5.005
NM_165441	scaf	1.351
NM_165442	vlc	3.604
NM_165443	vlc	3.610
NM_165444	vlc	3.490
NM_165446	CG11163	4.638
NM_165447	CG11163	4.822
NM_165448	CG11163	4.844
NM_165451	mle	2.421
NM_165454	Pngl	3.919
NM_165458	Ars2	4.255
NM_165459	Ars2	4.108
NM_165461	EcR	0.569
NM_165462	EcR	0.577
NM_165463	EcR	0.557
NM_165464	EcR	0.693
NM_165465	EcR	0.605
NM_165468	bin3	1.832
NM_165469	Pld	4.495
NM_165470	Pld	4.374
NM_165471	Pld	4.437
NM_165472	Pld	4.563
NM_165474	Vha16-1	9.393
NM_165475	Vha16-1	9.303
NM_165476	Vha16-1	9.380
NM_165478	Opbp	1.898
NM_165479	Adf1	3.331
NM_165480	Adf1	3.280
NM_165481	CG9410	3.524
NM_165482	CG3271	2.517
NM_165484	CG9422	2.569
NM_165485	l(2)01289	2.200
NM_165487	Eb1	4.655
NM_165488	Eb1	4.365
NM_165489	Eb1	4.439
NM_165490	Epac	2.401
NM_165491	CG3287	3.663
NM_165492	CG3287	3.742
NM_165494	coro	4.538
NM_165495	Spn4	3.562
NM_165496	Spn4	3.754
NM_165497	CG3358	2.609
NM_165499	CG30157	-0.066
NM_165502	Tsp42Ea	4.814
NM_165508	pk	0.531
NM_165512	pk	0.458
NM_165513	Dscam	0.144
NM_165514	Dscam	0.136
NM_165515	Dscam	0.144
NM_165518	Eaf	3.065
NM_165519	Eaf	3.040
NM_165521	Eaf	3.195
NM_165525	CG11141	1.317
NM_165526	Aldh-III	4.967
NM_165527	Aldh-III	4.990
NM_165528	Aldh-III	4.579
NM_165529	Aldh-III	5.054
NM_165530	Aldh-III	4.956
NM_165531	Aldh-III	4.857
NM_165532	Aldh-III	4.877
NM_165533	wech	0.003
NM_165535	didum	3.083
NM_165536	didum	2.277
NM_165538	CG1600	6.858
NM_165539	CG1600	6.951
NM_165540	Cyt-b5	8.118
NM_165541	boca	3.883
NM_165542	blow	1.614
NM_165545	CG1358	3.577
NM_165546	CG1358	3.563
NM_165548	CG30495	3.899
NM_165549	CG1399	3.971
NM_165550	CG30493	2.838
NM_165551	CG30496	1.137
NM_165552	CG18812	5.712
NM_165553	CG18812	5.070
NM_165554	CG18812	5.414
NM_165555	CG30497	3.364
NM_165556	CG30497	3.540
NM_165557	CG1553	5.308
NM_165558	CG1553	5.169
NM_165559	sax	2.833
NM_165560	CG1882	5.343
NM_165561	CG1882	5.300
NM_165562	CG1882	5.293
NM_165568	Dgk	-0.718
NM_165569	lin19	3.962
NM_165570	lin19	3.978
NM_165571	lin19	3.954
NM_165576	CG2906	1.339
NM_165577	CG2915	4.371
NM_165579	nito	2.550
NM_165580	CG8726	2.743
NM_165581	ACC	5.041
NM_165582	Nup44A	2.623
NM_165583	Nup44A	2.571
NM_165586	lig	3.943
NM_165587	CG8712	0.641
NM_165588	Pbp49	3.054
NM_165589	Pabp2	3.597
NM_165590	kermit	5.079
NM_165591	kermit	5.223
NM_165592	kermit	5.147
NM_165595	CG30373	4.096
NM_165597	pnut	3.150
NM_165611	rgr	2.109
NM_165618	Jon44E	6.248
NM_165619	CG14767	5.153
NM_165620	CG14767	5.233
NM_165621	CG30357	0.992
NM_165622	gcl	2.042
NM_165624	stmA	3.828
NM_165625	stmA	4.029
NM_165626	CG8740	2.645
NM_165627	CG8740	2.613
NM_165630	sec31	4.215
NM_165631	Ggamma1	5.261
NM_165632	Ggamma1	6.372
NM_165635	Pgi	6.031
NM_165636	Pgi	6.029
NM_165638	CG8229	4.089
NM_165645	Su(var)2-10	2.629
NM_165646	Su(var)2-10	2.660
NM_165647	Su(var)2-10	2.516
NM_165648	Su(var)2-10	2.466
NM_165649	Su(var)2-10	2.480
NM_165650	Su(var)2-10	2.381
NM_165651	Su(var)2-10	2.701
NM_165652	Su(var)2-10	2.577
NM_165653	Hydr1	3.794
NM_165655	CG30344	3.799
NM_165656	CG30345	2.659
NM_165658	ltd	3.304
NM_165659	ltd	3.381
NM_165660	ltd	3.324
NM_165663	ltd	2.886
NM_165664	CG8026	4.425
NM_165665	VhaAC45	7.951
NM_165668	CG30343	2.294
NM_165673	CG1968	3.463
NM_165674	wun	4.769
NM_165675	ced-6	3.473
NM_165676	ced-6	3.491
NM_165678	Not1	4.044
NM_165679	CG1814	2.941
NM_165680	CG1814	3.023
NM_165681	CG1868	1.106
NM_165682	RpL31	9.805
NM_165683	RpL31	9.732
NM_165684	CG1827	3.844
NM_165685	CG30338	1.817
NM_165686	CG30340	1.130
NM_165687	CG30339	6.127
NM_165689	CG1902	6.146
NM_165690	CG30005	3.646
NM_165693	CG42347	4.585
NM_165696	CG1648	5.039
NM_165699	hebe	7.055
NM_165700	hebe	6.951
NM_165701	hebe	7.070
NM_165703	Prosalpha7	5.615
NM_165705	CG1516	5.066
NM_165706	CG1516	5.034
NM_165707	CG1516	5.084
NM_165708	CG1516	5.012
NM_165709	CG1516	5.007
NM_165710	CG1516	5.027
NM_165711	CG1516	4.993
NM_165712	CG1516	4.970
NM_165715	CG30010	2.366
NM_165716	cbx	2.334
NM_165719	CG30007	1.363
NM_165723	Pka-R2	2.609
NM_165725	CG12134	2.193
NM_165728	CG1407	3.049
NM_165729	CG1407	3.041
NM_165730	magu	2.672
NM_165731	magu	2.609
NM_165732	magu	2.801
NM_165735	egr	2.875
NM_165739	Jra	4.120
NM_165740	14-3-3zeta	7.434
NM_165741	14-3-3zeta	8.229
NM_165742	14-3-3zeta	7.424
NM_165743	14-3-3zeta	7.442
NM_165744	14-3-3zeta	8.189
NM_165745	14-3-3zeta	7.408
NM_165746	Pfk	3.790
NM_165747	Pfk	3.856
NM_165748	gem	4.573
NM_165750	gem	4.662
NM_165754	CG12214	5.291
NM_165756	Syb	6.604
NM_165757	CAP	4.066
NM_165758	CAP	3.983
NM_165759	CAP	3.897
NM_165760	CAP	3.035
NM_165761	CAP	4.227
NM_165762	CAP	4.635
NM_165763	JhI-1	1.668
NM_165770	RanBPM	4.213
NM_165772	G-oalpha47A	2.566
NM_165773	G-oalpha47A	2.555
NM_165774	Cyp49a1	3.296
NM_165776	CG11777	3.497
NM_165777	whd	6.254
NM_165790	psq	1.714
NM_165791	psq	1.727
NM_165792	psq	1.818
NM_165793	CG11883	0.897
NM_165795	CG7220	6.128
NM_165796	CG7220	5.905
NM_165801	Prosbeta5	5.668
NM_165802	CG30015	3.384
NM_165807	CG18004	1.616
NM_165808	CG18004	1.855
NM_165814	CG9062	2.809
NM_165815	fbl6	1.970
NM_165816	fbl6	1.975
NM_165820	CG42336	6.970
NM_165829	CG9027	4.676
NM_165830	CG30022	4.372
NM_165831	CG7759	1.510
NM_165832	CG30026	2.912
NM_165833	Drip	4.236
NM_165834	CG7777	4.511
NM_165836	E(Pc)	1.619
NM_165844	tou	1.960
NM_165845	Tret1-1	3.790
NM_165847	wal	6.992
NM_165849	ERp60	7.346
NM_165850	Ef1alpha48D	10.507
NM_165852	MCPH1	3.047
NM_165854	CG8979	4.933
NM_165855	CG8979	4.798
NM_165856	CG8290	1.338
NM_165860	CG8298	1.566
NM_165861	CG8889	0.964
NM_165863	Oda	8.766
NM_165864	Oda	8.488
NM_165865	Oda	8.672
NM_165866	SmD3	4.470
NM_165867	Cct5	5.604
NM_165868	RpS11	9.652
NM_165869	RpS11	9.046
NM_165870	Cam	7.856
NM_165879	CG8841	1.553
NM_165880	CG8841	1.517
NM_165881	garz	3.084
NM_165882	Den1	3.110
NM_165884	CG8839	5.614
NM_165885	CG8839	5.601
NM_165886	CG8839	5.603
NM_165887	CG30047	4.479
NM_165888	CG30049	3.403
NM_165889	CG30043	3.074
NM_165900	CG8830	2.296
NM_165902	CG30051	3.149
NM_165903	CG30334	2.094
NM_165904	Dyb	2.961
NM_165905	Dyb	2.987
NM_165906	Lac	2.873
NM_165907	Dh44-R2	3.201
NM_165908	fdl	1.250
NM_165909	fdl	1.208
NM_165913	fra	1.253
NM_165915	Sin3A	3.415
NM_165916	Sin3A	3.460
NM_165917	Sin3A	3.242
NM_165919	Galpha49B	2.787
NM_165920	Galpha49B	3.211
NM_165921	Galpha49B	2.198
NM_165922	Galpha49B	2.256
NM_165924	Galpha49B	1.813
NM_165925	Galpha49B	2.064
NM_165928	muskelin	2.394
NM_165930	Iswi	3.978
NM_165931	Iswi	3.961
NM_165932	CG8785	1.929
NM_165933	CG8632	3.809
NM_165934	nemy	1.955
NM_165935	nemy	2.194
NM_165936	nemy	2.132
NM_165937	nemy	1.780
NM_165938	CG42708	4.464
NM_165939	CG42708	4.507
NM_165941	CG42708	4.606
NM_165942	CG42708	4.588
NM_165943	CG42708	4.473
NM_165947	Taz	4.755
NM_165948	Taz	5.030
NM_165949	Dgkepsilon	2.318
NM_165950	Nacalpha	8.177
NM_165954	bic	7.576
NM_165955	CG3814	6.013
NM_165956	Nmda1	5.242
NM_165957	Nmda1	5.139
NM_165958	Nmda1	5.105
NM_165959	Nmda1	4.879
NM_165960	Nmda1	5.150
NM_165961	NAT1	5.026
NM_165962	CG13322	1.777
NM_165963	CG13322	1.803
NM_165965	CG3884	4.983
NM_165966	TppII	4.584
NM_165967	Spt-I	4.552
NM_165968	Spt-I	4.600
NM_165970	Aats-val	4.032
NM_165973	Fsn	2.788
NM_165974	Dp	3.861
NM_165976	CG4716	3.719
NM_165977	CG42319	1.447
NM_165978	CG42319	1.792
NM_165979	Dh31-R1	2.245
NM_165984	CG42321	2.983
NM_165990	cnn	0.541
NM_165991	cnn	0.404
NM_165993	bbc	4.751
NM_165994	drk	3.815
NM_165995	drk	3.833
NM_165996	drk	3.606
NM_165997	drk	3.720
NM_165998	drk	3.724
NM_166003	CG6145	5.023
NM_166004	CG6145	5.172
NM_166010	fl(2)d	3.095
NM_166014	CG6543	7.002
NM_166015	shot	3.343
NM_166016	shot	3.408
NM_166017	shot	3.464
NM_166018	shot	3.479
NM_166019	shot	2.778
NM_166020	AGO1	2.348
NM_166021	AGO1	3.237
NM_166022	mRpL53	5.219
NM_166025	CG13349	5.262
NM_166026	Cp1	7.808
NM_166027	Cp1	7.729
NM_166028	RN-tre	2.126
NM_166030	mam	0.459
NM_166031	Rcd1	2.988
NM_166032	Rcd1	3.043
NM_166033	CG18324	4.008
NM_166034	cg	2.685
NM_166035	cg	2.765
NM_166036	cg	2.746
NM_166038	CG8468	1.196
NM_166039	CG8468	1.179
NM_166040	opa1-like	4.474
NM_166041	CG8485	2.454
NM_166042	CG8485	2.377
NM_166043	CG8485	2.309
NM_166044	CG8547	3.824
NM_166045	SelD	4.251
NM_166046	SelD	3.883
NM_166047	Shroom	4.204
NM_166048	Tfb1	3.498
NM_166049	Tfb1	3.572
NM_166056	Cpsf160	1.362
NM_166057	Asx	1.262
NM_166058	CG30197	7.035
NM_166060	blos1	3.530
NM_166064	CG30480	2.205
NM_166065	Rpn6	5.552
NM_166066	ave	2.521
NM_166069	BEAF-32	3.061
NM_166071	CG10200	2.324
NM_166073	CG10249	3.058
NM_166074	CG10249	3.226
NM_166076	CG12424	2.258
NM_166077	CG12424	2.281
NM_166081	row	2.205
NM_166082	CG8079	1.294
NM_166083	scb	4.582
NM_166087	mus210	2.124
NM_166088	Arf51F	4.565
NM_166089	Arf51F	4.543
NM_166090	Arf51F	4.529
NM_166091	Arf51F	4.446
NM_166093	SRPK	3.226
NM_166094	SRPK	2.748
NM_166099	GalNAc-T1	1.488
NM_166101	CG12963	7.184
NM_166102	Flo	3.499
NM_166105	fus	3.037
NM_166106	fus	2.962
NM_166107	fus	2.521
NM_166108	fus	2.507
NM_166109	fus	2.294
NM_166118	Gpo-1	3.604
NM_166119	Gpo-1	3.716
NM_166121	bdg	2.027
NM_166122	Mlf	4.043
NM_166123	Mlf	4.054
NM_166128	Strn-Mlck	2.117
NM_166131	ATPCL	6.202
NM_166132	CG8389	3.227
NM_166134	Rrp42	2.357
NM_166137	CG8405	3.769
NM_166138	Dg	2.574
NM_166139	Rho1	6.826
NM_166140	Asph	2.320
NM_166141	Asph	2.103
NM_166144	spin	4.091
NM_166145	spin	4.118
NM_166146	spin	4.040
NM_166147	spin	4.081
NM_166148	Got1	6.832
NM_166149	CG30094	2.638
NM_166150	Ext2	1.270
NM_166151	Ext2	1.770
NM_166152	mrj	3.546
NM_166153	mrj	3.518
NM_166154	mrj	3.391
NM_166155	mrj	3.507
NM_166156	mrj	3.322
NM_166158	csul	2.002
NM_166161	CG30100	3.995
NM_166163	Vha44	6.775
NM_166164	Vha44	6.244
NM_166166	Hmgs	4.485
NM_166167	Hmgs	4.487
NM_166168	Hmgs	4.510
NM_166169	Hmgs	4.568
NM_166170	CG7997	3.206
NM_166178	Sema-2a	1.087
NM_166183	RpS15	9.771
NM_166184	Cdk4	2.499
NM_166185	Cdk4	2.724
NM_166187	Picot	6.454
NM_166188	CG30463	4.336
NM_166189	CG30463	4.261
NM_166190	unc-104	0.889
NM_166192	unc-104	0.933
NM_166193	CG5522	1.995
NM_166194	CG5522	1.905
NM_166195	CG5522	1.956
NM_166196	CG5522	2.078
NM_166197	CG5522	1.988
NM_166198	Dek	4.430
NM_166199	Dek	4.463
NM_166200	Psi	1.999
NM_166201	Pkc53E	1.459
NM_166202	veg	2.993
NM_166204	CG6665	3.179
NM_166207	Ark	1.366
NM_166208	Ark	0.528
NM_166214	CG6967	-1.421
NM_166215	Sply	5.251
NM_166216	GstS1	5.511
NM_166217	GstS1	5.965
NM_166218	CG15611	4.500
NM_166221	Prosalpha5	5.441
NM_166223	cnk	1.741
NM_166224	l(2)k01209	2.975
NM_166225	l(2)k01209	3.409
NM_166226	l(2)k01209	3.268
NM_166229	CG14478	3.252
NM_166230	qkr54B	1.186
NM_166231	qkr54B	1.189
NM_166232	CG30104	3.580
NM_166238	CG4853	2.611
NM_166239	eIF3-S9	6.356
NM_166240	Rab4	4.795
NM_166243	CG30108	2.720
NM_166244	CG30109	2.827
NM_166245	HPS4	2.318
NM_166246	CG6424	3.638
NM_166247	CG6406	1.850
NM_166248	CG5033	2.800
NM_166258	Mapmodulin	4.688
NM_166263	stau	2.396
NM_166264	pAbp	6.753
NM_166265	pAbp	7.068
NM_166270	lolal	4.405
NM_166271	lolal	4.549
NM_166272	lolal	4.474
NM_166274	Dgp-1	4.087
NM_166279	GstE9	7.387
NM_166280	Dp1	6.135
NM_166281	Dp1	6.114
NM_166282	Dp1	6.152
NM_166283	CG5174	5.282
NM_166284	CG5174	5.452
NM_166285	CG5174	5.440
NM_166286	CG5174	5.594
NM_166287	CG5174	4.789
NM_166288	CG5174	4.901
NM_166289	slim	2.897
NM_166290	CG30120	2.078
NM_166291	CG30116	0.987
NM_166292	CG30116	1.067
NM_166293	Pepck	1.775
NM_166298	Atg7	1.886
NM_166300	SP2637	3.097
NM_166301	Gint3	4.758
NM_166302	Gint3	4.701
NM_166306	CG15093	5.109
