transcript_name	Gene_name	RAL-857-Challenged
NM_166380	Ate1	4.651
NM_166381	CG11055	6.377
NM_166382	CG11055	6.370
NM_166383	RpS18	9.411
NM_166388	CG11200	4.137
NM_166389	CG8929	3.681
NM_166390	CG8929	3.783
NM_166396	CG30151	4.915
NM_166397	Obp57d	1.562
NM_166398	CG18065	2.347
NM_166402	Hil	1.278
NM_166403	CG9945	4.027
NM_166408	Fem-1	3.204
NM_166410	exu	3.172
NM_166411	exu	3.106
NM_166412	exu	2.631
NM_166417	CG30291	3.561
NM_166418	RIC-3	1.798
NM_166421	Treh	6.972
NM_166422	Treh	6.691
NM_166423	Treh	6.937
NM_166424	Treh	7.014
NM_166425	Treh	6.995
NM_166426	CG4050	1.956
NM_166427	Xbp1	6.501
NM_166429	Xpd	2.244
NM_166430	Pu	1.897
NM_166431	Pu	2.304
NM_166432	Glycogenin	3.330
NM_166434	CG10069	2.001
NM_166435	CG10069	1.897
NM_166436	Sgf29	1.838
NM_166437	RpL29	8.734
NM_166438	RpL29	8.776
NM_166441	CG42672	3.309
NM_166442	CG42672	3.321
NM_166443	CG9485	1.882
NM_166444	CG9485	1.839
NM_166446	dom	2.109
NM_166449	Sdc	4.394
NM_166450	Sdc	4.437
NM_166451	Sara	3.538
NM_166452	Fkbp13	4.844
NM_166454	MESK2	4.729
NM_166455	MESK2	4.673
NM_166456	MESK2	4.591
NM_166457	CG10494	1.967
NM_166463	CG10433	4.393
NM_166465	PTP-ER	1.072
NM_166466	CG10082	4.934
NM_166469	CG42365	9.117
NM_166470	CG9865	3.819
NM_166472	NC2alpha	3.316
NM_166473	CG30285	3.431
NM_166474	Tim10	5.503
NM_166475	Ppcdc	5.900
NM_166476	HmgZ	3.814
NM_166477	HmgZ	3.854
NM_166479	HmgD	3.227
NM_166480	HmgD	3.007
NM_166481	Tango11	3.946
NM_166482	Tango11	3.915
NM_166484	LBR	1.136
NM_166485	LBR	1.086
NM_166487	CG13492	6.296
NM_166501	Snp	3.340
NM_166502	Snp	3.409
NM_166503	Snp	3.233
NM_166504	CG11474	2.622
NM_166505	synj	2.610
NM_166507	Vrp1	4.309
NM_166508	Vrp1	4.225
NM_166509	Vrp1	4.226
NM_166510	Vrp1	4.279
NM_166511	Vrp1	4.273
NM_166513	GM130	3.250
NM_166516	CG11170	1.390
NM_166518	Vps35	3.874
NM_166519	CG3074	5.982
NM_166523	CG5819	5.356
NM_166524	wdp	6.351
NM_166525	wdp	6.253
NM_166526	wdp	6.310
NM_166527	Gp150	7.356
NM_166528	Gp150	7.337
NM_166529	Gp150	7.313
NM_166533	rad50	3.431
NM_166534	CG10344	2.943
NM_166535	px	4.403
NM_166536	Vps20	5.508
NM_166542	CG30273	5.881
NM_166543	robo	1.904
NM_166546	jbug	2.078
NM_166547	jbug	1.860
NM_166550	jbug	1.629
NM_166554	blw	7.196
NM_166559	stl	0.773
NM_166564	CG30272	3.380
NM_166568	CG3499	3.839
NM_166569	nahoda	2.747
NM_166574	CG42678	2.058
NM_166576	CG42678	2.358
NM_166582	l(2)k09913	5.963
NM_166583	l(2)k09913	6.129
NM_166584	l(2)k09913	6.132
NM_166594	CG30410	3.922
NM_166597	CG13551	6.556
NM_166598	CG13551	5.885
NM_166599	CG30415	6.066
NM_166600	CG30415	5.951
NM_166601	eIF2B-delta	3.076
NM_166602	eIF2B-delta	3.058
NM_166603	CG3530	3.862
NM_166605	CG30411	4.018
NM_166607	pita	3.388
NM_166609	apt	2.867
NM_166610	apt	2.919
NM_166611	apt	2.845
NM_166613	CG4019	5.357
NM_166614	CG4019	5.218
NM_166615	CG4019	5.381
NM_166616	Pde8	3.573
NM_166617	Pde8	3.774
NM_166618	Pde8	3.667
NM_166619	Pde8	3.849
NM_166620	l(2)efl	6.820
NM_166621	CG4091	5.127
NM_166622	CG4091	5.002
NM_166623	egl	3.504
NM_166625	CG4797	5.462
NM_166627	wibg	2.490
NM_166628	TBPH	3.832
NM_166629	Upf3	2.055
NM_166630	kcc	3.597
NM_166631	kcc	3.556
NM_166632	kcc	3.477
NM_166633	Ca-P60A	5.464
NM_166634	Ca-P60A	5.450
NM_166635	Ca-P60A	5.510
NM_166636	Ca-P60A	5.493
NM_166637	Ca-P60A	5.272
NM_166638	Ca-P60A	5.515
NM_166639	Ca-P60A	5.084
NM_166640	G-salpha60A	4.433
NM_166642	CG3065	2.692
NM_166643	CG3065	2.586
NM_166644	Phm	5.015
NM_166647	CG3907	4.973
NM_166648	HSPC300	3.765
NM_166650	Chi	3.591
NM_166651	MAN1	3.245
NM_166652	CG13567	2.287
NM_166654	eIF-5A	8.562
NM_166655	RpL12	8.824
NM_166656	RpL12	8.675
NM_166657	yki	4.773
NM_166658	CG3209	5.225
NM_166664	tamo	3.406
NM_166665	CG3376	0.160
NM_166666	CG3394	5.387
NM_166667	bs	2.255
NM_166669	slik	4.516
NM_166674	Letm1	4.315
NM_166676	CG13585	4.769
NM_166677	pio	2.967
NM_166678	CG4692	6.410
NM_166680	CG3683	5.011
NM_166681	CG3683	4.969
NM_166682	Pof	2.012
NM_166683	Mmp1	5.393
NM_166685	CG3894	3.091
NM_166686	Eps-15	3.319
NM_166687	Eps-15	3.327
NM_166690	Atf-2	1.137
NM_166691	CG30423	5.498
NM_166693	NKAIN	3.694
NM_166694	NKAIN	3.596
NM_166696	NaCP60E	-3.282
NM_166697	CG30427	0.777
NM_166698	CG30427	0.410
NM_166699	CG30427	0.147
NM_166700	CG3760	4.611
NM_166702	emp	5.635
NM_166703	emp	5.497
NM_166704	zip	5.971
NM_166705	gol	1.324
NM_166707	CG9380	6.474
NM_166714	RpS3A	8.914
NM_166718	pan	1.819
NM_166720	pan	1.786
NM_166723	pan	2.176
NM_166724	pan	1.012
NM_166728	CG32000	2.704
NM_166729	CG32000	2.909
NM_166730	CG32000	4.018
NM_166731	CG32000	2.789
NM_166732	CG32000	4.112
NM_166733	CG32000	2.934
NM_166735	CG31997	4.983
NM_166736	CG2316	4.448
NM_166737	CG2316	4.511
NM_166738	CG2316	4.538
NM_166739	CG2316	4.518
NM_166740	CG2316	4.479
NM_166742	CG31998	1.957
NM_166743	Crk	4.745
NM_166744	Crk	4.656
NM_166745	CG31999	2.161
NM_166746	CG1674	3.099
NM_166747	CG1674	2.788
NM_166752	Rad23	6.216
NM_166753	CG32850	2.818
NM_166754	PMCA	4.297
NM_166755	PMCA	4.303
NM_166756	Hcf	2.031
NM_166757	Hcf	2.510
NM_166759	CaMKI	4.144
NM_166760	CaMKI	3.933
NM_166761	CaMKI	3.907
NM_166764	CaMKI	4.104
NM_166765	Asator	0.873
NM_166766	Asator	0.881
NM_166767	Pur-alpha	4.010
NM_166768	Pur-alpha	4.038
NM_166769	Pur-alpha	2.775
NM_166770	Ephrin	2.460
NM_166771	Ephrin	1.634
NM_166774	Eph	3.316
NM_166775	Eph	3.340
NM_166776	Eph	2.864
NM_166777	Eph	3.326
NM_166780	gw	4.650
NM_166781	gw	4.723
NM_166783	gw	4.212
NM_166784	gw	4.748
NM_166785	gw	4.734
NM_166786	myoglianin	3.181
NM_166787	myoglianin	3.136
NM_166788	myoglianin	2.767
NM_166791	MED26	3.277
NM_166793	unc-13	2.636
NM_166794	unc-13	2.456
NM_166796	CG32016	3.824
NM_166797	CG32016	3.858
NM_166798	CG32016	3.797
NM_166801	CG32016	3.972
NM_166804	plexA	2.648
NM_166805	plexA	2.611
NM_166807	CG11076	4.825
NM_166808	ATPsyn-beta	8.098
NM_166809	ATPsyn-beta	6.383
NM_166810	CaMKII	3.655
NM_166811	CaMKII	3.622
NM_166812	CaMKII	3.590
NM_166813	CaMKII	3.610
NM_166815	Zyx	4.218
NM_166816	Zyx	4.255
NM_166823	cals	3.968
NM_166824	CG11155	1.204
NM_166825	CG11155	-0.335
NM_166826	CG32017	-0.031
NM_166827	pho	3.316
NM_166835	cin	3.300
NM_166836	ewg	1.111
NM_166844	CG17896	5.779
NM_166846	svr	3.059
NM_166847	CG4293	1.803
NM_166848	mod(r)	3.377
NM_166849	mod(r)	3.194
NM_166850	mod(r)	3.410
NM_166851	CG17829	1.988
NM_166852	CG17829	1.886
NM_166853	RpL36	8.863
NM_166854	RpL36	8.756
NM_166855	RpL36	8.895
NM_166856	skpA	6.159
NM_166857	skpA	5.973
NM_166858	skpA	5.408
NM_166859	skpA	6.180
NM_166860	skpA	6.079
NM_166861	skpA	6.172
NM_166862	CG5273	3.220
NM_166863	CG5273	3.259
NM_166866	TRAM	3.766
NM_166867	TRAM	3.440
NM_166868	TRAM	3.515
NM_166872	CG3638	2.079
NM_166873	CG3638	1.715
NM_166874	CG3638	1.351
NM_166875	DAAM	-1.532
NM_166876	DAAM	-1.597
NM_166878	CG11412	4.078
NM_166879	CG11412	3.873
NM_166880	SNF1A	4.723
NM_166881	CG32813	4.916
NM_166882	CG32813	4.983
NM_166883	CG32813	4.683
NM_166884	CG32813	4.907
NM_166885	CG32813	4.933
NM_166887	pck	2.578
NM_166889	sta	9.596
NM_166890	sta	9.646
NM_166903	Adar	1.698
NM_166906	CG42666	2.621
NM_166907	CG42666	2.491
NM_166908	CG42666	2.512
NM_166910	CG14815	3.124
NM_166911	trr	1.738
NM_166912	arm	5.083
NM_166914	Edem1	1.850
NM_166915	Edem1	1.699
NM_166916	CG11596	2.572
NM_166917	CG11596	2.558
NM_166920	Actn	3.629
NM_166921	CG4199	6.088
NM_166922	CG4199	6.054
NM_166923	CG4199	6.142
NM_166924	CG4199	5.970
NM_166925	CG4199	6.056
NM_166927	Unc-76	3.008
NM_166928	csw	2.540
NM_166929	CG3835	6.141
NM_166930	CG3835	6.020
NM_166931	wapl	2.403
NM_166932	Cyp4d1	1.834
NM_166934	CG3191	2.315
NM_166935	CG2924	3.744
NM_166937	ptr	5.166
NM_166938	ptr	5.025
NM_166940	boi	-1.261
NM_166946	egh	5.743
NM_166947	sgg	4.567
NM_166948	sgg	4.498
NM_166949	CG2694	0.485
NM_166950	CG2694	0.474
NM_166951	crm	1.013
NM_166952	CG32795	4.982
NM_166960	dnc	1.331
NM_166961	dnc	2.166
NM_166962	dnc	2.136
NM_166964	dnc	2.133
NM_166965	dnc	2.134
NM_166966	dnc	0.358
NM_166967	dnc	1.763
NM_166968	dnc	-0.217
NM_166969	dnc	1.981
NM_166970	dnc	1.845
NM_166971	dnc	1.880
NM_166981	CG2875	2.733
NM_166983	Mnt	2.051
NM_166984	Mnt	2.000
NM_166985	Rala	5.628
NM_166986	Rala	5.329
NM_166992	ec	-1.833
NM_166993	yin	2.945
NM_167001	cib	6.971
NM_167002	cib	6.736
NM_167003	GlcAT-I	2.706
NM_167004	Fas2	3.067
NM_167005	Fas2	2.497
NM_167008	norpA	1.222
NM_167010	Usf	1.456
NM_167012	Cbp80	3.051
NM_167013	rap	3.059
NM_167014	ctp	6.718
NM_167015	ctp	6.265
NM_167016	ctp	6.860
NM_167017	l(1)G0334	5.796
NM_167018	l(1)G0334	5.998
NM_167019	l(1)G0334	5.835
NM_167020	Proc-R	0.937
NM_167024	Ptp4E	1.439
NM_167028	rg	2.243
NM_167033	yu	3.772
NM_167034	yu	3.967
NM_167035	CG4165	2.691
NM_167036	CG4165	2.678
NM_167037	CG4165	2.665
NM_167040	RhoGAP5A	1.671
NM_167041	Sirt4	2.681
NM_167042	Sirt4	2.637
NM_167043	RpL35	9.045
NM_167045	CG32758	3.333
NM_167047	IntS6	1.601
NM_167050	MAPk-Ak2	6.181
NM_167053	Act5C	9.410
NM_167054	CG12236	1.502
NM_167055	CG32756	0.969
NM_167058	CG5921	4.597
NM_167059	Nep1	0.585
NM_167060	CG32750	2.344
NM_167062	Efr	3.828
NM_167063	schlank	4.755
NM_167065	Ubi-p5E	6.400
NM_167069	CG15891	2.480
NM_167072	kdn	6.086
NM_167073	RpL7A	9.386
NM_167080	l(1)G0148	2.344
NM_167081	l(1)G0255	5.527
NM_167083	Pink1	4.406
NM_167085	CG3168	2.285
NM_167086	CG3168	2.125
NM_167087	RpL17	8.760
NM_167088	RpL17	8.702
NM_167089	RpL17	8.628
NM_167090	CG14438	1.552
NM_167091	pod1	3.406
NM_167092	pod1	3.355
NM_167093	pod1	3.414
NM_167094	pod1	3.397
NM_167095	Smg1	1.952
NM_167100	CG32732	2.660
NM_167101	ogre	2.674
NM_167104	inx2	4.569
NM_167106	CG32736	3.964
NM_167107	CG32736	3.867
NM_167109	CG4607	6.556
NM_167110	Sxl	3.800
NM_167111	Sxl	2.743
NM_167112	Sxl	3.219
NM_167113	Sxl	2.939
NM_167114	Sxl	3.753
NM_167115	Sxl	2.907
NM_167116	Sxl	3.152
NM_167117	Sxl	3.124
NM_167118	Sxl	3.689
NM_167119	fz4	2.473
NM_167124	CG1677	3.787
NM_167134	CG18624	5.444
NM_167136	RpS6	8.697
NM_167137	RpS14a	6.306
NM_167140	sws	1.980
NM_167141	sws	2.329
NM_167142	sn	0.312
NM_167143	sn	0.298
NM_167144	fs(1)h	2.176
NM_167145	Ubc-E2H	4.588
NM_167146	Ubc-E2H	4.567
NM_167149	Trxr-1	8.378
NM_167150	Trxr-1	8.595
NM_167152	ND75	4.931
NM_167153	lawc	2.660
NM_167157	Sptr	3.013
NM_167160	Nrg	2.199
NM_167161	spirit	1.517
NM_167162	CG12065	4.405
NM_167163	CG12659	1.647
NM_167164	Crag	4.067
NM_167166	Ppt1	1.628
NM_167168	Moe	6.922
NM_167169	Moe	6.984
NM_167170	Moe	7.141
NM_167171	e(r)	3.539
NM_167174	CG32708	2.378
NM_167178	AP-1gamma	4.617
NM_167180	His3.3B	6.182
NM_167182	su(r)	5.378
NM_167187	CG17754	2.717
NM_167189	CG34449	2.837
NM_167193	CG32702	1.250
NM_167194	Hex-A	6.082
NM_167196	Aats-lys	5.143
NM_167197	l(1)G0232	4.429
NM_167198	l(1)G0232	4.534
NM_167199	l(1)G0232	3.493
NM_167201	CG1354	4.987
NM_167202	CG1354	4.922
NM_167203	CG1354	5.047
NM_167205	CG32695	5.655
NM_167206	CG9691	4.329
NM_167207	Idgf4	6.457
NM_167209	CG32694	1.834
NM_167210	CG32694	1.742
NM_167211	CG32694	1.540
NM_167212	CG32694	0.999
NM_167218	CG32685	2.419
NM_167223	alpha-Man-I	1.868
NM_167224	alpha-Man-I	1.708
NM_167228	CG32681	-1.396
NM_167229	flw	4.002
NM_167231	nocte	3.451
NM_167232	PPP4R2r	3.945
NM_167233	CG32687	5.922
NM_167240	ras	3.953
NM_167241	ras	3.916
NM_167242	Tango5	4.040
NM_167243	Tango5	3.908
NM_167244	Tango5	3.954
NM_167245	Atg8a	6.945
NM_167246	sesB	7.998
NM_167247	sesB	7.913
NM_167248	sesB	8.114
NM_167249	Imp	1.489
NM_167250	Imp	0.820
NM_167251	Imp	0.569
NM_167252	Imp	0.339
NM_167253	Imp	0.671
NM_167254	Imp	1.284
NM_167255	Imp	0.854
NM_167256	CG32669	2.840
NM_167257	CG1637	3.385
NM_167258	CG1637	3.949
NM_167259	Ork1	3.073
NM_167264	CG2061	1.616
NM_167265	CG2061	1.514
NM_167266	Hsp60	5.950
NM_167267	Klp10A	4.054
NM_167268	Klp10A	4.121
NM_167269	Klp10A	4.172
NM_167270	Klp10A	4.587
NM_167272	ran	6.577
NM_167273	Dlic	4.935
NM_167274	Dlic	4.958
NM_167276	Dlic	5.022
NM_167278	Kap3	2.236
NM_167281	dlg1	0.699
NM_167282	dlg1	2.769
NM_167284	Gs2	5.045
NM_167285	CG11727	2.114
NM_167286	Sk1	3.763
NM_167287	Cyp4g15	0.859
NM_167288	Drak	3.947
NM_167289	CG1572	5.766
NM_167290	rho-4	5.319
NM_167292	Ptp10D	0.522
NM_167293	CG2371	2.028
NM_167294	CG2371	1.966
NM_167295	bif	5.184
NM_167296	PhKgamma	3.703
NM_167297	PhKgamma	3.558
NM_167298	Amun	3.910
NM_167299	Amun	3.899
NM_167300	Amun	3.982
NM_167301	Amun	4.051
NM_167302	Tango10	2.667
NM_167304	CkIIbeta	4.533
NM_167305	CkIIbeta	4.845
NM_167306	Hsc70-3	6.815
NM_167307	Hsc70-3	6.828
NM_167308	Hsc70-3	6.728
NM_167309	CG43154	2.887
NM_167310	CG10347	2.801
NM_167312	CG10353	3.272
NM_167313	pot	1.056
NM_167314	regucalcin	4.384
NM_167315	regucalcin	4.326
NM_167316	regucalcin	4.408
NM_167317	Cyp311a1	1.160
NM_167318	Cyp318a1	0.889
NM_167319	Muc11A	2.596
NM_167323	Rab40	2.796
NM_167326	LIMK1	1.948
NM_167327	LIMK1	2.021
NM_167328	tomosyn	3.500
NM_167329	tomosyn	3.427
NM_167330	tomosyn	3.269
NM_167331	CkIalpha	5.090
NM_167332	CkIalpha	5.197
NM_167333	Tis11	3.901
NM_167334	Smr	0.945
NM_167335	Smr	1.062
NM_167336	CG4004	1.721
NM_167340	Pde9	1.382
NM_167342	CG4407	3.529
NM_167346	hep	2.859
NM_167348	CG32638	5.156
NM_167349	CG32645	0.232
NM_167354	mew	2.897
NM_167356	HDAC4	2.661
NM_167357	CG15745	3.893
NM_167358	IP3K2	2.495
NM_167359	Jafrac1	7.328
NM_167360	RpS15Aa	7.257
NM_167362	RpS15Aa	7.243
NM_167363	RpS15Aa	7.304
NM_167364	CG15747	2.412
NM_167365	CG1640	6.036
NM_167366	CG1640	6.010
NM_167367	CG1640	6.027
NM_167368	CG1640	6.118
NM_167369	CG1640	5.880
NM_167374	Tango13	2.070
NM_167375	up	6.850
NM_167376	up	6.633
NM_167377	CG11178	2.690
NM_167378	CG9940	2.127
NM_167382	rdgB	1.033
NM_167384	CG32626	5.881
NM_167385	CG32626	5.803
NM_167386	CG32626	5.849
NM_167395	l(1)G0469	4.720
NM_167396	l(1)G0007	3.267
NM_167398	CG32599	1.329
NM_167410	CG14414	3.231
NM_167411	CG9413	3.053
NM_167413	CG14408	2.673
NM_167415	Flo-2	2.909
NM_167416	Flo-2	2.843
NM_167417	Flo-2	2.844
NM_167419	Flo-2	2.696
NM_167421	Flo-2	3.408
NM_167424	be	3.651
NM_167427	CG9053	4.885
NM_167434	CG5877	1.596
NM_167435	Top1	4.460
NM_167436	HDAC6	3.236
NM_167437	HDAC6	3.146
NM_167439	CG9164	1.125
NM_167440	CG9164	1.118
NM_167443	shtd	0.968
NM_167445	CG6294	5.466
NM_167447	CG6340	0.762
NM_167448	CG6340	1.449
NM_167456	Pis	5.021
NM_167458	CG9281	4.966
NM_167460	CG8944	0.912
NM_167461	Paf-AHalpha	2.040
NM_167462	CG8974	4.170
NM_167463	CG8974	4.243
NM_167464	CG32581	2.826
NM_167465	sd	4.210
NM_167466	Chc	5.691
NM_167468	sun	4.590
NM_167469	Gbeta13F	3.002
NM_167470	shi	4.308
NM_167471	shi	3.995
NM_167472	CycD	2.769
NM_167473	CycD	2.680
NM_167476	CG9172	5.173
NM_167477	eIF5	5.232
NM_167478	exd	4.262
NM_167479	exd	4.221
NM_167480	vap	3.197
NM_167481	vap	3.093
NM_167483	Nipsnap	4.691
NM_167484	Nipsnap	4.729
NM_167485	CG42353	4.233
NM_167486	CG42354	4.588
NM_167487	disco-r	0.032
NM_167488	kat80	3.601
NM_167490	eas	3.591
NM_167491	eas	3.524
NM_167492	CG32576	0.684
NM_167494	CG9911	4.927
NM_167495	CG9911	4.876
NM_167496	CG9911	4.798
NM_167501	CG32579	3.870
NM_167502	Dsp1	2.395
NM_167503	Dsp1	2.191
NM_167504	Dsp1	2.217
NM_167505	nonA	4.204
NM_167506	Fur2	1.344
NM_167507	Fur2	1.323
NM_167508	Fur2	1.332
NM_167509	Fur2	1.331
NM_167510	Fur2	1.346
NM_167511	CG9992	3.083
NM_167512	CG9992	3.142
NM_167513	CG9992	3.095
NM_167514	CG9992	3.101
NM_167515	CG4239	2.981
NM_167516	CG4239	3.213
NM_167517	Traf-like	4.345
NM_167518	Traf-like	4.524
NM_167519	Anxb11	4.254
NM_167520	hang	1.984
NM_167521	hang	2.052
NM_167522	Rbp2	4.087
NM_167523	CanA-14F	1.093
NM_167524	CanA-14F	0.947
NM_167525	Cap	2.536
NM_167526	RpS19a	8.415
NM_167527	RpS19a	7.989
NM_167530	38231	3.733
NM_167531	38231	3.666
NM_167532	38231	3.585
NM_167533	38231	3.597
NM_167534	38231	3.600
NM_167535	CG9676	3.835
NM_167538	CG32572	0.077
NM_167544	if	3.260
NM_167549	CG4829	2.345
NM_167550	CG4829	2.329
NM_167552	CG4928	5.250
NM_167555	CG4991	2.444
NM_167557	mei-218	-1.284
NM_167558	xmas-2	1.069
NM_167564	Fim	6.422
NM_167565	Fim	6.594
NM_167567	CG5445	4.066
NM_167568	CG5445	4.061
NM_167569	l(1)G0222	3.000
NM_167570	l(1)G0222	3.053
NM_167571	CG12991	4.929
NM_167572	RhoGAPp190	2.458
NM_167573	RhoGAPp190	2.416
NM_167574	chas	0.973
NM_167576	CG42684	2.634
NM_167577	CG15814	5.701
NM_167578	CG15814	5.713
NM_167579	CG15814	5.720
NM_167581	mnb	2.951
NM_167599	CG7536	2.435
NM_167602	CG7192	4.384
NM_167603	wupA	6.401
NM_167604	wupA	6.527
NM_167605	wupA	6.410
NM_167606	wupA	6.532
NM_167607	wupA	6.866
NM_167608	wupA	6.187
NM_167610	ari-1	3.449
NM_167614	CG32549	6.346
NM_167615	CG32549	6.437
NM_167623	GalNAc-T2	2.540
NM_167624	Aats-his	5.421
NM_167626	wgn	2.813
NM_167627	CG6659	3.831
NM_167630	CG6891	5.886
NM_167633	bnb	3.676
NM_167634	bnb	3.750
NM_167635	bnb	3.879
NM_167642	vav	2.489
NM_167643	CG32537	2.623
NM_167644	CG32536	3.014
NM_167647	kek5	2.255
NM_167648	kek5	2.215
NM_167649	CG32533	1.658
NM_167650	mRpS14	3.854
NM_167651	Pfrx	3.626
NM_167652	Pfrx	3.633
NM_167653	Pfrx	3.529
NM_167654	Pfrx	3.654
NM_167655	Pfrx	3.625
NM_167656	Pfrx	3.626
NM_167657	l(1)G0156	5.016
NM_167662	Grip84	2.269
NM_167663	Grip84	2.308
NM_167664	car	2.102
NM_167665	Tao-1	3.650
NM_167666	Tao-1	3.601
NM_167667	Tao-1	3.795
NM_167668	RpS10b	8.887
NM_167669	CG14207	6.425
NM_167675	Rcd-1	3.721
NM_167676	Zw	3.985
NM_167677	Cdc42	6.716
NM_167678	CG14235	6.844
NM_167679	CG14235	6.960
NM_167680	CG14235	7.026
NM_167681	CG18809	1.781
NM_167682	CG18809	1.808
NM_167686	pico	0.486
NM_167687	CG11943	1.394
NM_167688	CG32529	3.586
NM_167703	Pp4-19C	3.602
NM_167704	CG11710	4.287
NM_167706	CG1702	4.572
NM_167707	CG1812	1.013
NM_167724	Mgstl	5.731
NM_167726	CG1753	3.703
NM_167729	CG15445	3.596
NM_167730	CG15445	3.372
NM_167731	CG15445	3.410
NM_167734	CG32521	2.754
NM_167735	CG32521	2.619
NM_167736	CG32521	0.279
NM_167739	CG1801	0.175
NM_167743	CG1486	3.602
NM_167751	slgA	2.122
NM_167752	slgA	2.032
NM_167753	slgA	2.096
NM_167754	slgA	2.294
NM_167757	CG14476	5.201
NM_167758	CG14476	5.228
NM_167759	CG14476	5.206
NM_167760	CG14476	5.151
NM_167772	DIP1	4.832
NM_167773	DIP1	4.788
NM_167774	DIP1	4.782
NM_167775	CG14619	2.536
NM_167776	CG14619	2.571
NM_167777	CG14619	2.183
NM_167778	CG14619	2.918
NM_167779	CG12576	4.572
NM_167787	CG17600	1.963
NM_167789	Pdk1	4.452
NM_167790	Pdk1	4.376
NM_167791	Pdk1	4.364
NM_167792	Pdk1	4.295
NM_167793	Pdk1	4.327
NM_167794	Pdk1	4.406
NM_167795	Pdk1	4.217
NM_167796	CG7051	0.954
NM_167797	p130CAS	5.569
NM_167798	Vdup1	2.106
NM_167799	Mtch	4.589
NM_167800	Mtch	4.601
NM_167801	mri	3.465
NM_167803	Gyk	4.646
NM_167804	thoc7	3.201
NM_167805	CG16940	2.169
NM_167813	pyx	0.444
NM_167817	E(bx)	1.985
NM_167819	E(bx)	2.002
NM_167821	mthl14	4.939
NM_167822	CG32845	1.914
NM_167823	RhoGEF3	1.447
NM_167824	RhoGEF3	1.446
NM_167825	RhoGEF3	1.535
NM_167826	fwd	3.421
NM_167827	fwd	3.737
NM_167828	Atac3	1.857
NM_167829	mth	2.709
NM_167830	Ptpmeg	5.376
NM_167831	Ptpmeg	5.364
NM_167833	CG1233	2.631
NM_167834	hipk	2.287
NM_167835	MED14	2.605
NM_167839	CG32483	4.712
NM_167840	CkIIalpha-i3	2.919
NM_167842	CG13900	4.870
NM_167843	CG13887	6.255
NM_167844	CG32479	1.697
NM_167845	Glut1	2.681
NM_167846	Glut1	1.581
NM_167847	trio	3.824
NM_167848	trio	4.700
NM_167849	trio	5.002
NM_167850	trio	4.929
NM_167851	CG9205	4.247
NM_167858	CG32335	1.507
NM_167867	CG9186	1.096
NM_167868	CG9153	4.003
NM_167870	Myo61F	7.900
NM_167871	Myo61F	7.875
NM_167872	Myo61F	7.810
NM_167873	CG2199	2.444
NM_167874	Ptp61F	4.912
NM_167875	Ptp61F	4.797
NM_167880	pUf68	4.646
NM_167881	pUf68	4.674
NM_167882	pUf68	4.551
NM_167883	Psa	6.372
NM_167884	Psa	6.398
NM_167885	Psa	6.326
NM_167886	Psa	6.414
NM_167887	Psa	6.410
NM_167888	CG12090	3.293
NM_167889	CG12090	3.264
NM_167890	CG7852	1.256
NM_167892	Cct1	4.448
NM_167893	Cct1	4.511
NM_167894	Cct1	4.377
NM_167895	CG12099	4.531
NM_167896	CG7879	2.105
NM_167897	CG12004	5.920
NM_167902	ABCB7	5.200
NM_167903	ABCB7	5.427
NM_167907	metl	3.940
NM_167908	alphaCop	4.360
NM_167909	CG7971	3.060
NM_167910	CG7971	1.805
NM_167911	drpr	5.422
NM_167912	CG7995	5.863
NM_167913	CG7995	5.815
NM_167914	CG7995	5.859
NM_167915	CG7995	5.815
NM_167916	dlt	0.592
NM_167917	Patj	2.595
NM_167920	GV1	2.740
NM_167921	CG12024	1.240
NM_167922	dre4	4.059
NM_167923	CG13937	1.282
NM_167924	CG13937	1.416
NM_167927	mu2	-0.528
NM_167928	CG1140	3.765
NM_167938	CG9018	3.373
NM_167941	CG1275	4.648
NM_167942	CG1275	4.492
NM_167944	CG32302	4.443
NM_167948	CG42669	5.226
NM_167949	CG42669	5.278
NM_167950	CG1146	4.790
NM_167951	CG1146	4.877
NM_167952	CG16758	3.247
NM_167955	RpL8	8.675
NM_167956	dos	1.823
NM_167958	MEP-1	3.971
NM_167959	MEP-1	3.960
NM_167960	MEP-1	3.979
NM_167961	MEP-1	4.021
NM_167962	MEP-1	4.024
NM_167963	CG42304	1.587
NM_167965	Mrtf	3.660
NM_167966	pgant6	3.535
NM_167971	Jafrac2	4.311
NM_167972	CG32485	5.566
NM_167973	CG1271	3.797
NM_167974	CG1271	3.801
NM_167975	CG11486	3.889
NM_167976	CG11486	3.249
NM_167977	CG11486	3.219
NM_167978	CG11486	3.861
NM_167979	CG11486	3.942
NM_167980	CG11486	3.322
NM_167982	CG11486	4.044
NM_167983	CG11486	4.019
NM_167984	CG11486	4.130
NM_167986	prominin-like	1.659
NM_167987	prominin-like	1.678
NM_167988	CG11537	4.150
NM_167989	CG11537	4.107
NM_167990	BtbVII	3.658
NM_167991	pfk	3.453
NM_167992	CG32280	4.103
NM_167993	CG32280	4.048
NM_167994	CG32280	3.716
NM_167995	CG32281	2.374
NM_167996	CG32278	3.071
NM_167997	CG32284	3.842
NM_167998	CG32276	6.251
NM_167999	CG32276	6.453
NM_168004	RpL28	8.001
NM_168005	RpL28	8.443
NM_168006	RpL28	8.070
NM_168007	CG11505	-0.017
NM_168008	CG17746	4.982
NM_168011	CG14968	5.226
